amount,createdAt,id,outcome,staker,dao,proposal,network
170000000000000000000,1578404912,0x7295ce734c48dee5b86a439242db92f45825e8c063df514bd19fb42d231d8ce0,Pass,0x80ad4dbb3ee70dfbb9a7ad7fb923bac2619b6fd2,0xcfd897b2a166b27b2544be53764fb77e74b200a3,0xd4aa679a5fc4787a63527b53f36febf5dc6c5fe30ceb3146e76fd45c4c634456,mainnet
120000000000000000000,1580549455,0x7295e87eb3f79bee43e0e0a977ee86e3fead8e4ec6e39754573fdb3794fa3fcf,Pass,0x95fd1628e15e4ead16e4f85cc1e4e8c58d8bc34c,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x1a5422d8e1aeb23146a1632c2a42d930aac659ecf1a3cef332d968ef8b1070b1,mainnet
1000000000000000000000,1600726790,0x72993dd4471be0d7759e60c02951c24cfbbede925e308707292532b3ed62dd82,Pass,0xabd238fa6b6042438fbd22e7d398199080b4224c,0x519b70055af55a007110b4ff99b0ea33071c720a,0x2602a13f759c20343f1ccefa97af273eaf9e4b11c1387d7906fd45c10c1125df,mainnet
150000000000000000000,1556409728,0x72b239af75c23879910fcb2cf6ce1dd09a8db2e60be4ac9de272070de7303348,Pass,0x6260204b5714c692804d1c71f325fdb0e184339d,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xe52c2b7943e82ce74f73786ca57e54e420f21001e01cac036f060a30671d5b9e,mainnet
1000000000000000000000,1570216407,0x72b2cf376b3ac7e3393592caab459ee725271f4448363d3079b4bf762f05850f,Pass,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x9718f85ae3904cc3ec5653865cfccf313a3f845331248bc944460d9ad8927c48,mainnet
1000000000000000000000,1597854734,0x72c0f57cfc6b3472465ad316e0fe5c2bfd38b8e61c5e7ff6a235d2b48f843b7d,Pass,0x9ad6bb93353dbab28f37e3d0b3c57acd4b445961,0x519b70055af55a007110b4ff99b0ea33071c720a,0x1d03fbd54a4501bdf3a0dd4aaaeed692df2a56e25141692f8af241003f649149,mainnet
200000000000000000000,1559356893,0x72cbaa38f246daf235bb9f38bfec9a9d1aaeeba042a7759d97e89e29f37761f1,Pass,0x0f07d407ac41d6dbb2cf237b0704c0ab5b9b8754,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x10bf8cad9291cb9de9ac50981690957968bc903ea4a8272b0816bb653e42a4b6,mainnet
1000000000000000000,1567428152,0x72e3180811684a3ddbf94fc918d4d321ee37c7c143c1321dac10503de0283ced,Pass,0xf16294a979a027f297dace2f618cb57bc4bf5d16,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xde9459a8e2b6f28ef36c90c9ad2a085f5d7ebace113ba7fe647f2ca0bad78d2f,mainnet
20000000000000000000,1579354643,0x72e333d326507d8d1e0d82ef4a382a44ed8d43dbbbcd8695084c1c1321e7efb2,Pass,0x7e19563299ed66d0b108c50a0e44232b8b41b9b6,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xff0687edc4e65c727c9d91e839106f0840f17dd8042263ea8fd12476daa9425a,mainnet
1000000000000000000000,1572369194,0x72fe40947192019ace468a146b9b93e60304fc59a43ece561f6e360db09a5e3e,Pass,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xe11a3994a64d4fa9f868b40cab30a1850c8376e1a66dd45c8d1574a0506af2ce,mainnet
3000000000000000000000,1599834981,0x73074a1567ad429dc08aafc504009d1426b82f7ec02577fe718e0ccb0ecbba85,Pass,0x84443f61efc60d10da9f9a2398980cd5748394bb,0x519b70055af55a007110b4ff99b0ea33071c720a,0xac7736c9fd0d8ba3cb1660dcf9281ae42f17759de76810a29eb6477743939b6c,mainnet
400000000000000000000,1560369133,0x731896c69910a7505f56220f8530ec2b80a55477a337ed538c2bec88809a50a4,Pass,0x9a94ac82b17e67f7dff81912de68eb74ca20e6c3,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x5a4ad524ea6ac74ec10bc1844c842f59ab944c5ca0a890b927a327cbe38920e3,mainnet
30000000000000000000,1560812146,0x7321a01fb9050d8a527cf7ed75b417072eb47ad196f95d328b0f0f8e09dc6b32,Pass,0xb1b7586656116d546033e3baff69bfcd6592225e,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x048ec0093f570c14540b8b81e20bb57473f867e4f18eda7a85a27cc30e74ee7d,mainnet
315000000000000000000,1572325490,0x7339cd283536d1b2d864419e1bcdd3ea44d75e9aafdf2750ee2c885a50d2e9e9,Pass,0xb64850fe701fb64667b6cc762aa2c12f2e02193c,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x2d81d72a5d73681855c57ca7f3613a305c28a6fd5c483f50d4c7c99f6a8cb4f3,mainnet
30000000000000000000,1556071278,0x735fad077c346f311577b00f85073c0588b8fbb0335a7065728c3f269ae47550,Pass,0xa15ca74e65bf72730811abf95163e89ad9b9dff6,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xee1d116e5dadc21ec9aef3dd171260e5a219ec2c26834ca6ad368c6ee992c344,mainnet
1000000000000000000000,1598734714,0x73a60d6f25ffc2d20db7aeae7c58fcd3354fdba26bcf084148e42b68dc916d1a,Pass,0xb435871b0959561226b4d903b1abf79528177e81,0x519b70055af55a007110b4ff99b0ea33071c720a,0x1a6a2b852369cfc98b0eeb2a2a1bafe6f6367af1e11c8d32d9bf15ec8d3d7f8e,mainnet
300000000000000000000,1603116009,0x73b964d3e3e8f666106b6bba61baf903e7e72e3e3b734a13cef0a9f2d149f31e,Pass,0xb435871b0959561226b4d903b1abf79528177e81,0x519b70055af55a007110b4ff99b0ea33071c720a,0xe957736b12c918a8b73b1d6520b01ebd136289fe8907444846315c3b9ae38cba,mainnet
200000000000000000000,1560765581,0x73c0c5f1758fd46efb975f892339f3fc6ea25972ddc34b0e3f10f236c84f2e3c,Pass,0x50589344709e59885ac585a525c46a8979041177,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xb2635224fdec3377795bd403a614029a424ba8e8a7a78e160183d3826a55860b,mainnet
150000000000000000000,1580824991,0x73c2154d19683c58e8c01d219c9bf746ed0e234424412b560222f87f81e7056e,Pass,0xdb40ae9e2cbaf17bbe68d2ae221fa499f8e42c85,0x3324b516df92e78463d8b0616dd146cf6c58b0b9,0xb27e9c64ff2037e26eaf180a1914a4e32cfa38e6618c1bef9b2a1e1f5d4eadd7,mainnet
763000000000000000000,1562767764,0x73fe7104c1ddc89dfec33933a2b84ffa28f7fe7e61da62a667d33f325ca88023,Pass,0xfa93c2c7d4a1c2579ad1be4add7f72cf37398f50,0x6bee9b81e434f7afce72a43a4016719315069539,0x368ef7d7e40c2c54df769cbc9483690ac3b4fddc8f94ee02b28b3455ae8768a7,mainnet
300000000000000000000,1567014124,0x7406c8063c4e81a591caf144162d822926da81aea22ab93d8b5cd1279f28db04,Pass,0xc5429f6127e2b69c183cf7d1733546f516d64a19,0x440583455bcd85ab2bd429c015d3aabcae135f0a,0x181716a8219463d4d53cb74dd1c4ee232d6177c4b34fa5c7352a1b020fbde686,mainnet
100000000000000000000,1571476174,0x74238108c3f3d1cde7d3aa4c79a5a8f5652c1faf978e66e3e50fd6375df607ce,Fail,0xc4d9d1a93068d311ab18e988244123430eb4f1cd,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x85ea969fc0820af03f4c5a0c12c9c3636b86fa4b80b9385f3d8f67f115dbeaa0,mainnet
750000000000000000000,1564163437,0x7456b8dead661f9ea1e53a066ae1ed469b45cbda9a55f248ffbe646697bc1aff,Pass,0xb0e83c2d71a991017e0116d58c5765abc57384af,0x519b70055af55a007110b4ff99b0ea33071c720a,0xa1f2aa7f4a914ebe9d00b882d12b4224799b902d7c329c4a9d415c4104b19f7f,mainnet
200000000000000000000,1572513936,0x7473c8f5c90b87b62f2dae22a0b8a1f328b5bbbbc19ef29a75c7a894fc4940e8,Fail,0xf8d1d34956cea24718cf8687588d6fedbc6d9aa6,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x47d16bab9af5551f9ac10b13e32726ceefe6c01152a9b9da01626172d9afda2e,mainnet
29000000000000000000,1555000438,0x74ce4670f046aab3fe385e718bf3a0397d1b187f680c2552606d7fd58950e45f,Pass,0xb1b7586656116d546033e3baff69bfcd6592225e,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xf038967ac6e37121f54d5d4168df9d717282d63fac3f01f4c7e4b216268dfe6a,mainnet
2000000000000000000,1602456887,0x74d4c99f27dd15a3be9b1febdf9e60fa147dd0102d7663b0d2010d6c6903a113,Pass,0x8c1d452c33706ebead3308400edd4e6a23cd4f32,0x15344ecdc2c4edfcb092e284d93c20f0529fd8a6,0xfd3b53abe0201e0b752692b26895058949d203456eb338159332cca03e201149,mainnet
60000000000000000000,1582732065,0x74db52430c3731cc8890ad27c8ec0fc63d897a8b3c668732148588daeaa6c13e,Pass,0x0b81747f504dfc906a215e301d8b8ad82e44cbd2,0x8990e11b69403ea53ef2b32434bbd7dbf84b5234,0x0ec16625c902a6119816abd8e8445998089175382e336b8a14c4dec7383892bf,mainnet
100000000000000000000,1578183306,0x74dc9715ae108ba5c7479363f22edef2acbcbc66a2565b1c6ad23aeadcd0accc,Fail,0x95fd1628e15e4ead16e4f85cc1e4e8c58d8bc34c,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x371d23d550fbac2d3b748751a532c63cd24dd56251f8fc82d2919c8615b4293b,mainnet
1000000000000000000000,1602821271,0x74ef23d6d31915fb92be87b5a05b02264918c46bae54fd59fc68e3d90499dc08,Pass,0x583acc79585d3cb195ea8125f6f80ad459b46313,0x519b70055af55a007110b4ff99b0ea33071c720a,0x6966dbf1c76c4267670556f4caf168ced05face04e0c98a949cf81e58a718b14,mainnet
251270000000000010232,1573609949,0x74f07968f6a17eebb0509f4b3aa08672117bd86bfbb013b02a1df553f2b236d3,Fail,0xb391ae8fc7483770930d1deab5a898206e9cdb3f,0x2b8c70fffda7f3d7667f7cfede1429313886329c,0x18dfafad3f45f89d097a028676208c5ca42d585a5a3a011ca48778ae4772afc8,mainnet
4000000000000000000000,1573330747,0x74f7edbb5a56a9ca954ab09ef5e157b9e9d2610bb761d525d2d5887683764f32,Pass,0xb0e83c2d71a991017e0116d58c5765abc57384af,0x519b70055af55a007110b4ff99b0ea33071c720a,0x35a570bab7ec7c291c476cbe9ee5a5d36e9482fcdfea03468e6585a74e434547,mainnet
250000000000000000000,1573583826,0x751e45ffb07d641d5ec6dca941ba911bd41612cdb15b6c3c30daf48da9e68acc,Pass,0xfa398d672936dcf428116f687244034961545d91,0x2b8c70fffda7f3d7667f7cfede1429313886329c,0x3c1073b4a850ae4799c874c33c961d1fc3804e276955a4e19c5839c2f1a87800,mainnet
40000000000000000000,1561151165,0x753877971db72ffd1845c96a16e7638c01d47ab8f25e3eb898d35a6a9aed038f,Fail,0x31bc17f8a002d8a5c232b8fcc6e0171135cce37d,0x6bee9b81e434f7afce72a43a4016719315069539,0x7c32be89f392f4850b426dac9b6c710bb365abbde9c5895fec87f884e45f0dee,mainnet
400000000000000000000,1572797727,0x753fcc99b59bd50423eb02037cdfb88b3424c48d9e4ce4954d5685a4fb2e606c,Pass,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xa607fb0149944b1b094bb994dc40b58cb14e65827f1b2ae2602632a9aece3af9,mainnet
37369999999999997442,1571304601,0x7543d1fe6149ac98bf2e88162914d74c384bc85c4439663eebd475b0521fd3c4,Fail,0x7e19563299ed66d0b108c50a0e44232b8b41b9b6,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xffc63fc6514f3c648d3386e9e997fdfdfd15a01d7ffdf3a479d6f8b4190b9f2c,mainnet
350000000000000000000,1564550189,0x755bf06c20931be70097a49b7c86304d79cb0f6bc687267d96b15b2f329ad213,Pass,0xd7fe300587d41ed0e8b6a2bed5a1b2bb4fcdad9e,0x519b70055af55a007110b4ff99b0ea33071c720a,0xc343060bc1a1d6669d24875f0998e657ed1ef57cae42edec3971ec657c755324,mainnet
432000000000000000000,1596834881,0x758c9f844649c1acbabc83859cffb431f72e45eb5c6e0659b93fa4ebde5b07e6,Pass,0x3111327edd38890c3fe564afd96b4c73e8101747,0x519b70055af55a007110b4ff99b0ea33071c720a,0x9e1b34c14f5e1f7a8ee252e5cc9d545c05f60a96c32352f3680ebc0b122db0be,mainnet
600000000000000000000,1568657813,0x759e10a7b78024d928034e7858e9ff5cf36aaac12f9d9b79722c961891395836,Pass,0x4efbcfacba805254e59462af3b0f0c83ddd6af3a,0x519b70055af55a007110b4ff99b0ea33071c720a,0xc10a5bbf78e0013dae5d62b4b6dbb174be8cfc6c3e7c3a48869565349162a276,mainnet
200000000000000000000,1562164105,0x75a6fb61acec7e7578c51d9c1cc76a71b272eb577157ee5d20522b6f74697277,Pass,0xebec8c75c489ab7fab3e20ea556a2cf7e0da9b4b,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x490d6d287ea617882e3144d6ac977837a3f102f7360f9abc0c764248ab66d102,mainnet
2000000000000000000000,1571517100,0x75a9e4cc13fe3e3892accd5b11dd6fbe0d5295f3b047d5c0c6bba3f24a5a8c44,Pass,0xb0e83c2d71a991017e0116d58c5765abc57384af,0x519b70055af55a007110b4ff99b0ea33071c720a,0xdf78564df6bf2940ec5a8f45fee5f8796ed1aeecb46e80b034945c9f621605c1,mainnet
151000000000000000000,1577926607,0x75e0b36233ee933e45d1d9c25a29c29cb6ed2458ff6be8ace2c5a1c453301ab2,Pass,0x80ad4dbb3ee70dfbb9a7ad7fb923bac2619b6fd2,0xcfd897b2a166b27b2544be53764fb77e74b200a3,0xe9d46526830c0035a8b28fddb430406f011f792aefca3545de3b7fa3484eead7,mainnet
1000000000000000000,1559753424,0x75e2a2396cff1d64d2b9d6a8dbc078c02e9c07322bf33e2298d804d7c3f04fba,Fail,0x0f07d407ac41d6dbb2cf237b0704c0ab5b9b8754,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x335a462c458fa06fa6d400cfdb3ebd309e3800e6014df1e6d4ba52673c3c4e81,mainnet
10000000000000000000,1560028251,0x75ecb3bdfb11659524e2d5ef2442d9ea05f010e7f969a7e96ee7ddfb5eea695e,Pass,0xb1b7586656116d546033e3baff69bfcd6592225e,0xbe1a98d3452f6da6e0984589e545d4fc25af7526,0xb2e56a94e40896e2d04a3b5f57472f34cb150e0e37cc932a9bbc75c7b6cd8740,mainnet
200000000000000000000,1579522401,0x760e2a6a5b01ef9235b4298324f018a5eed7f2c9da1232c2932ddb483a6d7329,Pass,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,0x8990e11b69403ea53ef2b32434bbd7dbf84b5234,0x3cbf60d1efd34bd1a78d0c8f0543fc26183b71e65508907889f3c2a2bfa97420,mainnet
362000000000000000000,1566835099,0x761e93b239e0c311718d50c737280f0e410bd60fe1ab328fe059d7189e5559db,Fail,0xd377b7a9e76fc735ad1a579254ac7dd35f8978dc,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xd3077c0fd1ae375fbc23a8b786ee848dd2ef9b301708602886cab1eb9447f3a8,mainnet
250000000000000000000,1563891938,0x76239e37043730941e32f5ebd0eae85d86416ca4b3eee10b6ea3253c8c1a26b9,Fail,0x8de962fdc6521a426389aad89e1c067c8f816004,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x8981b36fcab6494b42c90c078852ce3c731879b044935078912ca90f2a7861e6,mainnet
1000000000000000000000,1588164910,0x7649be5835fab36009d99d4531cc716bf96f47095ca5ae521ed638e606ae6782,Pass,0xb0e83c2d71a991017e0116d58c5765abc57384af,0x519b70055af55a007110b4ff99b0ea33071c720a,0x9216c07af30ef202f4be45f2a5531ca4db034798ef4130b50fb620d95f9b66ea,mainnet
250000000000000000000,1587421682,0x764e95b7eccabe861314d60885e56b197372eecfc8ea5c22dcc2bb69dd693eb4,Pass,0xd67dfceab6587e655322b804547b9b450b2f78ac,0x44d55a8492a90640dc6af013657eaf1ac5bc9548,0xd3cc0ed3a98f4ac33f745219b1263b94b6866d97486118c8b35ed68c46bbc997,mainnet
200000000000000000000,1573489774,0x76997d29483879694d5140b5e0ff8595f3e66e1ecacabfe354da4c9586234f1e,Pass,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,0x8990e11b69403ea53ef2b32434bbd7dbf84b5234,0x96d65093f08c67e3b7a5b3be940974fc62c47b33a0ecc5389d28a954de0a84b4,mainnet
400000000000000000000,1563971287,0x76a5c51eb3f4ccfb92035de3e73fce2ad2cdfd35feeae5b705a108a3df087341,Pass,0x0f07d407ac41d6dbb2cf237b0704c0ab5b9b8754,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x9651590a4bb71d78bcb27b81ef40fca95986989d1e54ca96009694567682a29e,mainnet
200000000000000000000,1563179729,0x76fdbe5d531e2cbd67982ca0d38bd25c93446e765143138a5b882225a46024d8,Pass,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x6cdb9af782fab8894ee15d9fad459200538715e894d3ad806d8ceb12cd6f1e99,mainnet
360000000000000000000,1578853682,0x7722567b52dc6ebf47e9f36fcd7cef1db09ce3c9e25aa096eeb04632df60de4e,Pass,0x7e19563299ed66d0b108c50a0e44232b8b41b9b6,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x2a9fdc372b44cb7c42f970592410cdf7ba7c6f971c0afb8a4d6ac080852bfd32,mainnet
181000000000000000000,1586206670,0x77252cbb10b12783697b784f9d6d7f84e574f4989deed0b21129e1dd47b8771e,Pass,0xd67dfceab6587e655322b804547b9b450b2f78ac,0x44d55a8492a90640dc6af013657eaf1ac5bc9548,0xf5a905711109b6fb542a5b794ce4e99f05eb042a5ef1d96132c83098b03be28e,mainnet
250000000000000000000,1589996493,0x773bd4430680570eb0b014895a359df637cfae11c710dbf5b682f33f8b2c370d,Pass,0x93d29542401c00f1431fd1c80b634697e5645c59,0x519b70055af55a007110b4ff99b0ea33071c720a,0x76960ad76f5cb1c6273181c01e10b40caa5e1ebba7145d93f08e513972a0bf03,mainnet
450000000000000000000,1557129831,0x774bb79cf20a16ff82c0f7b81a3b802cbaa379f4facdf734cc364bbdb406c727,Pass,0xfd7345c893c3620f78eece517542c86f74f88add,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xe990ddc00eb95927cabf050a3a9896447f5a6dac7e8316d9563cbd6289d2b3f3,mainnet
50000000000000000000,1578904867,0x775f37b67a39aae9d71629ccd2d33c87731713c459b9ba481fe00de95b181343,Fail,0x95fd1628e15e4ead16e4f85cc1e4e8c58d8bc34c,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x10faedabfe50b856517569b3efe1166726155f6673b5f8adba57e82cffc9909d,mainnet
20000000000000000000,1568297063,0x7761da34bf16f9e2d118b3b515b2475b467d2d9ad6075d3d45516963c53c4754,Fail,0x24597c5c68687e816ffc0c69e064cb70bb62a9cd,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xd3077c0fd1ae375fbc23a8b786ee848dd2ef9b301708602886cab1eb9447f3a8,mainnet
1000000000000000000000,1563143661,0x7780a5db2f8031b3265707f62a9a010719ef872e07f1ffa1ba282ceb61d276a7,Pass,0xe858a4bf603995a9156edbd25ff06269d997839e,0x519b70055af55a007110b4ff99b0ea33071c720a,0x8de194855379635110cd6defce61938e404e0bede47b4a48df60ae2613803466,mainnet
600000000000000000000,1567446397,0x77851d351ed8104051025a82435f029c1b756f53254b50c01528ea490f24815f,Pass,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xbb280e48d3aae9631da0bae93724d5d8994ebb23d52b994b51e6edbc09fee3e0,mainnet
50000000000000000000,1560212897,0x77870a1c32e0fa5d99ee124f9ff89d80b8d863cbedf5a2867d576ff1d46cfb6d,Pass,0xd87eb1b4c26d4509aca8c099c1eb9e513d053f63,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x86d2a87b3f5cc2b5abaf82fb3505225d4ea958c668558a2ce77933be3a123f55,mainnet
1000000000000000000000,1590712023,0x778a19035629e4d3122dc764b028bb925beda829a24547ac879a1b30ef464522,Pass,0x583acc79585d3cb195ea8125f6f80ad459b46313,0x519b70055af55a007110b4ff99b0ea33071c720a,0x6032055186baaaff4d4d15c3570c2c217fdd2fac104abf8e538e94297b80e3f8,mainnet
401000000000000000000,1573566078,0x778c7a36435a30a71a99c647a14459931189284ff6bd0dc2584ffa6951379ad2,Fail,0xc4d9d1a93068d311ab18e988244123430eb4f1cd,0x2b8c70fffda7f3d7667f7cfede1429313886329c,0x7dcfd3116c6a7193d29cfcc652458b96ee806733b866b6576d1eac042d7293dc,mainnet
1800000000000000000000,1589419262,0x77ab40f025fbab7dac683dbc3de0701913cef42ba9762ea3323ee6ab60477505,Pass,0x75367b63d715279b4f47b32bb77de80b067a6b66,0x519b70055af55a007110b4ff99b0ea33071c720a,0xf7d4e6cdb60926be7df121c9e2861a2ced4103cad20318eb84171fc4a8549287,mainnet
150000000000000000000,1555336677,0x77b8223c0fddc2f0aae77b173aef2d6750fc3b653982a43a0748e8937072d4c0,Pass,0x0f07d407ac41d6dbb2cf237b0704c0ab5b9b8754,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xe4264d124dd94c586432532903ed28fb48f7c60a7f2b9cffacf2d57f8c866d37,mainnet
1000000000000000000,1556601578,0x77d73187f6e35bac437a21aa2655345a461b5f5a1579daa3ed2eb1b0c7c3d23b,Pass,0x73db6408abbea97c5db8a2234c4027c315094936,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x9a162c206483f54333c8af72c0bd3f95af2a9497df45daab394c921e346137ca,mainnet
500000000000000000000,1567959022,0x77e1b3b0e63f1151ee97d7b1eb76417ae33ffb5d986729519195b1166d68ddbe,Pass,0xc4d9d1a93068d311ab18e988244123430eb4f1cd,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x127e6d6882ae0278419cec9a70d6ce8e2c4a7abdcb70cc1db289b030a7e6f558,mainnet
200000000000000000000,1566746355,0x77eddf1d934541abc05b67a6c3112720393f0d698a7a5771824608ff6e77e3ff,Pass,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xa10005dfe62ea5f19e2d02849e8bf34307974cdfe671176a20be73c1b55b56a1,mainnet
15000000000000000000,1557963875,0x77fa9d5e3a0df95b3513491fd6b1c034105d31ea875b83d6783fc43a71f03254,Pass,0xc4d9d1a93068d311ab18e988244123430eb4f1cd,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x8a9f84cd0bdd32505d2a9e6c56e9e8ba3ee1dc3de53bd60b318b7c98e7fabde8,mainnet
500000000000000000000,1564578054,0x77fadd4024e8bac5e7932b591534ab61c4d0db2e43cdc0a22b8246cda657b5f4,Pass,0x4efbcfacba805254e59462af3b0f0c83ddd6af3a,0x519b70055af55a007110b4ff99b0ea33071c720a,0xc343060bc1a1d6669d24875f0998e657ed1ef57cae42edec3971ec657c755324,mainnet
750000000000000000000,1570702743,0x77fd765c3390714ca68e6cd373139230bae9f499d132bf857747ece5c3db4e82,Pass,0x9a94ac82b17e67f7dff81912de68eb74ca20e6c3,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x2778a58e712b6772466f53f8c4c0c223820b226a028deae5aeace5eaab667670,mainnet
800000000000000000000,1565858853,0x7809adbdf82e0f9cccb42555130e8b073a2bceecc00ed7d3042a80b2473c4d77,Pass,0x9a94ac82b17e67f7dff81912de68eb74ca20e6c3,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x6ce36043182e0ecc1d3a6058635ab1594b6b7ce13a5d3e41ce9020b9f70d869d,mainnet
1000000000000000000000,1578860250,0x780a9e3013bc5be56bf6b5f5b1f5fc3e526b8e00939c8b2627441fd582868a59,Pass,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,0x519b70055af55a007110b4ff99b0ea33071c720a,0xb44904439fbd05c48b7d56e3ae684a5d2909cd8e8201a3cdb77442d6d33810e6,mainnet
200000000000000000000,1579090913,0x78314983dde47bda84d87d7decb2af99ed8b46d6b6a856f5ce07448e12a23f14,Pass,0x9a94ac82b17e67f7dff81912de68eb74ca20e6c3,0x8990e11b69403ea53ef2b32434bbd7dbf84b5234,0x97849ebea4ab0208414e80afa4e8aed833a9c807197cb9eab485cb90745414d1,mainnet
915770000000000000000,1564166544,0x7850009e38184391f0fe87713fafe7d068d2b606b32aaa870941d9abd997c053,Pass,0x730fd267ef60b27615324b94bf0bc7ed15d52718,0x519b70055af55a007110b4ff99b0ea33071c720a,0xb804dbb6ba463b704c5be53c3be122e0f9fd72ebd1d952eb51e74db99a2d7f78,mainnet
25000000000000000000,1558185228,0x78919d99af5f1f2f7528850d82302cb9576d25c12f9f9ae436da01e03400a5bb,Fail,0xc4d9d1a93068d311ab18e988244123430eb4f1cd,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x5e74a46a2edfbe6e0ab1f2b77dd7f6f2f5dbcdf272c14ece2293f0d17e6988a7,mainnet
33000000000000000000,1579099261,0x78a896867bb59b6fdfcd95d12ba0421f8c128c1aec10dde8d422dd5144f49d7d,Pass,0xbaaea72417f4dc3e0f52a1783b0913d0f3516634,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xd0987c9ead20e50796be43dd4895c5449d9e3f7df96965168b0553af47f4a671,mainnet
500000000000000000000,1599680361,0x78a90994e1a4cf36f0ae9d7650992b23b0e3b893050df9c3eb717ccf86512c91,Pass,0x583acc79585d3cb195ea8125f6f80ad459b46313,0x519b70055af55a007110b4ff99b0ea33071c720a,0x074bba4a35b8932025cc63499cc8a60cbae8956ddbbd26c0e79682f53a6177d6,mainnet
1000000000000000000000,1563356107,0x78f5e476aba940775e0f8a04a279f32bcb7e4d6d6be85ab611a286fc26c85036,Pass,0x9a94ac82b17e67f7dff81912de68eb74ca20e6c3,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x269c1f86a87bc6c65c8adc5f885faa3d7dfd542745529643f20f08f13c7e3ab9,mainnet
5000000000000000000,1559163468,0x7922a2d3b8fcc2fc6846e54f63e36309522623da0dcdb7481b098076da260ffd,Pass,0x00fcaf8c715f4e8b4710a73fdcf9e729972612e3,0xbe1a98d3452f6da6e0984589e545d4fc25af7526,0xfdd3136c8cbc6f259b8f762e17a3a2472ff76dd0d64c57cb2df2c3a620114232,mainnet
600000000000000000000,1568836793,0x79449f0b10cad5d42558500ca0a9b74ce4163a5728ebd3194a1e3b758f27346d,Pass,0xc4d9d1a93068d311ab18e988244123430eb4f1cd,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xb60931565b65a40b2fb7d3dfe7ef849298adaf5f294ee778c582a1ba974fb51a,mainnet
300000000000000000000,1563871720,0x79524eade8e1374b3ec34f3684cb49ff43129c15a1b9a1210d4d58e2fa567066,Pass,0x9a94ac82b17e67f7dff81912de68eb74ca20e6c3,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x9957cfa0c6241dbc116b098ebb094da38d1c2e612d5a0bc652726ba3d4e1ebc6,mainnet
100000000000000000000,1585863165,0x7953a92db4d004ce9d25d964f6a810df18ccefacd809157f74cb000f21c4d123,Pass,0xa15ca74e65bf72730811abf95163e89ad9b9dff6,0x3dc3568a9204d478d9ffb966f2e67a079717d282,0x316f41eb3049e34f395e8c3ef08013a2d40992a7f7f6fcdb9bd86933401db81a,mainnet
