createdAt,id,loot,memberAddress,molochAddress,shares,network
1579312906,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x3ec2cd742b0538c7eb68e4d9c943fc68519ca4d5-rage-9302466,0,0x3ec2cd742b0538c7eb68e4d9c943fc68519ca4d5,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,294,mainnet
1588266094,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x422b469a2fbf23b78d994cd20bf813662d1159f5-rage-9975157,0,0x422b469a2fbf23b78d994cd20bf813662d1159f5,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,100,mainnet
1575665902,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x44cad9af73c8175009f06fbde856efba453a40e0-rage-9062485,0,0x44cad9af73c8175009f06fbde856efba453a40e0,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,100,mainnet
1583764110,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x48f15f4873aba373cb544c50919cafa7384a2187-rage-9637790,0,0x48f15f4873aba373cb544c50919cafa7384a2187,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,100,mainnet
1592169126,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x4cdc4f412355f296c2cf261210cc9274404e442b-rage-10266214,0,0x4cdc4f412355f296c2cf261210cc9274404e442b,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,80,mainnet
1603427381,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x4d3caed8a1cf048c18280a8320608fc7d59c3ee3-rage-11110386,0,0x4d3caed8a1cf048c18280a8320608fc7d59c3ee3,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,8,mainnet
1569423802,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x5320ad1a8aa3304064e1c523eb7c41cc38cf1be5-rage-8618789,0,0x5320ad1a8aa3304064e1c523eb7c41cc38cf1be5,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,100,mainnet
1578993831,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x54bfb3a5e2e5999b9e2fd63def9750ca667adc5b-rage-9278322,0,0x54bfb3a5e2e5999b9e2fd63def9750ca667adc5b,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,39,mainnet
1588445665,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x59a5493513ba2378ed57ae5ecfb8a027e9d80365-rage-9988512,0,0x59a5493513ba2378ed57ae5ecfb8a027e9d80365,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,50,mainnet
1557593252,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x5a9e792143bf2708b4765c144451dca54f559a19-rage-7740384,0,0x5a9e792143bf2708b4765c144451dca54f559a19,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,mainnet
1579149181,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x5b93ff82faaf241c15997ea3975419dddd8362c5-rage-9290069,0,0x5b93ff82faaf241c15997ea3975419dddd8362c5,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,3,mainnet
1568126516,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x60623112855dfed72b48ed472e84d3b12aba0eef-rage-8522694,0,0x60623112855dfed72b48ed472e84d3b12aba0eef,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,116,mainnet
1569423847,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x62df6557e5fbafb4bcdce70b0e3222e7d73a89b6-rage-8618791,0,0x62df6557e5fbafb4bcdce70b0e3222e7d73a89b6,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,100,mainnet
1572025315,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x68085e7f88e90fa9247489c83fab30b177ebccb3-rage-8810514,0,0x68085e7f88e90fa9247489c83fab30b177ebccb3,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,16,mainnet
1595776060,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x75a10a9d761d77642466fde9abd10e29b2e310ee-rage-10535839,0,0x75a10a9d761d77642466fde9abd10e29b2e310ee,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,mainnet
1595777169,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x75a10a9d761d77642466fde9abd10e29b2e310ee-rage-10535914,0,0x75a10a9d761d77642466fde9abd10e29b2e310ee,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,16,mainnet
1593766636,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x7a09a4b3da2d3957929972ec739178a1834d85d5-rage-10385534,0,0x7a09a4b3da2d3957929972ec739178a1834d85d5,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,229,mainnet
1576403189,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x7a446c7fda67e5e8705ad90f2da52fc018280731-rage-9109833,0,0x7a446c7fda67e5e8705ad90f2da52fc018280731,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,20,mainnet
1590181219,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x7b3e509c78faee4c589d3d07ea0c8929aa2835e3-rage-10117924,0,0x7b3e509c78faee4c589d3d07ea0c8929aa2835e3,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,99,mainnet
1587964010,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x7f4c4b0f51c17e72248b2bcef176e7649c187e7b-rage-9952538,0,0x7f4c4b0f51c17e72248b2bcef176e7649c187e7b,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,100,mainnet
1578993166,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x818ff73a5d881c27a945be944973156c01141232-rage-9278285,0,0x818ff73a5d881c27a945be944973156c01141232,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,10,mainnet
1561615777,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x865595dbb0099ea9caedbdc35ad2498fd91caca5-rage-8038301,0,0x865595dbb0099ea9caedbdc35ad2498fd91caca5,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,29,mainnet
1567429883,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88-rage-8470951,0,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,2,mainnet
1583516328,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x8b00191a7a3349ceffe90d2414fe0833fde0368e-rage-9619064,0,0x8b00191a7a3349ceffe90d2414fe0833fde0368e,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,20,mainnet
1585078613,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x8b00191a7a3349ceffe90d2414fe0833fde0368e-rage-9735991,0,0x8b00191a7a3349ceffe90d2414fe0833fde0368e,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,60,mainnet
1585677842,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x8b00191a7a3349ceffe90d2414fe0833fde0368e-rage-9781008,0,0x8b00191a7a3349ceffe90d2414fe0833fde0368e,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,19,mainnet
1564385744,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x91dbd5e72b1331447a40932bf16d140cf4638324-rage-8244230,0,0x91dbd5e72b1331447a40932bf16d140cf4638324,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,146,mainnet
1597868758,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x9ac9c636404c8d46d9eb966d7179983ba5a3941a-rage-10692692,0,0x9ac9c636404c8d46d9eb966d7179983ba5a3941a,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,17,mainnet
1582045630,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xac9ba72fb61aa7c31a95df0a8b6eba6f41ef875e-rage-9508358,0,0xac9ba72fb61aa7c31a95df0a8b6eba6f41ef875e,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,100,mainnet
1563653775,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xb5064a1ec1b2cb2292e24c8e398c3fc1efe43955-rage-8189672,0,0xb5064a1ec1b2cb2292e24c8e398c3fc1efe43955,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,8,mainnet
1591726032,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xbaf2d86e1224b5fc9121495fe2b55a273d6f2bae-rage-10233045,0,0xbaf2d86e1224b5fc9121495fe2b55a273d6f2bae,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,99,mainnet
1587987484,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xbc64bde4c3b70147c47c16dd9277a6aaef7e0f02-rage-9954320,0,0xbc64bde4c3b70147c47c16dd9277a6aaef7e0f02,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,250,mainnet
1567198154,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xbcede714283f348ebb3e5cbaf8a947cab3c8be8d-rage-8453798,0,0xbcede714283f348ebb3e5cbaf8a947cab3c8be8d,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,145,mainnet
1568632108,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xbd9f96663e07a83ff18915c9074d9dc04d8e64c9-rage-8560129,0,0xbd9f96663e07a83ff18915c9074d9dc04d8e64c9,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,158,mainnet
1569423879,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xbf42b21338236126d83618cf51570c2ae8ca6d6d-rage-8618793,0,0xbf42b21338236126d83618cf51570c2ae8ca6d6d,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,100,mainnet
1557674380,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xc82a6220398714f74e2d929309f4c5b1d4f7b0f6-rage-7746408,0,0xc82a6220398714f74e2d929309f4c5b1d4f7b0f6,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,102,mainnet
1598183907,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xcc04c8eff1c7049f948c12dd5286a56114228657-rage-10716418,0,0xcc04c8eff1c7049f948c12dd5286a56114228657,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,99,mainnet
1590763591,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xcd16cbda54af2556ebb6df4fbfd178e63c33fd89-rage-10161294,0,0xcd16cbda54af2556ebb6df4fbfd178e63c33fd89,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,99,mainnet
1584122959,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xd03f3e6c1b7272aa1f2336c1856a74d759fd0a6a-rage-9664643,0,0xd03f3e6c1b7272aa1f2336c1856a74d759fd0a6a,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,279,mainnet
1565381184,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xd26a3f686d43f2a62ba9eae2ff77e9f516d945b9-rage-8318417,0,0xd26a3f686d43f2a62ba9eae2ff77e9f516d945b9,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,5,mainnet
1579193862,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xd26a3f686d43f2a62ba9eae2ff77e9f516d945b9-rage-9293421,0,0xd26a3f686d43f2a62ba9eae2ff77e9f516d945b9,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,140,mainnet
1580007810,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xd714dd60e22bbb1cbafd0e40de5cfa7bbdd3f3c8-rage-9354926,0,0xd714dd60e22bbb1cbafd0e40de5cfa7bbdd3f3c8,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,27,mainnet
1588364756,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xdcf220450fa8dfaef1246a805142b9aa284d412e-rage-9982456,0,0xdcf220450fa8dfaef1246a805142b9aa284d412e,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,mainnet
1588364868,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xdcf220450fa8dfaef1246a805142b9aa284d412e-rage-9982471,0,0xdcf220450fa8dfaef1246a805142b9aa284d412e,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,98,mainnet
1580754191,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xdd4c48c0b24039969fc16d1cdf626eab821d3384-rage-9411187,0,0xdd4c48c0b24039969fc16d1cdf626eab821d3384,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,75,mainnet
1568730168,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xeb38597267b8b6f9cdfcf6466ad9384e95271efc-rage-8567445,0,0xeb38597267b8b6f9cdfcf6466ad9384e95271efc,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,17,mainnet
1594036419,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xebac3108c58bd4dd48a8110b7750480cea7bc3fb-rage-10405774,0,0xebac3108c58bd4dd48a8110b7750480cea7bc3fb,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,8,mainnet
1580751065,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xecd11858a4bcc35a51084ebe672beace01142fca-rage-9410955,0,0xecd11858a4bcc35a51084ebe672beace01142fca,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,99,mainnet
1569774840,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xf754eee52ae08568201c56f51ba985638edae1c4-rage-8644771,0,0xf754eee52ae08568201c56f51ba985638edae1c4,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,99,mainnet
1580362336,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xfa90ef7c88f6de7c837b52cf4cf94af660515a80-rage-9381661,0,0xfa90ef7c88f6de7c837b52cf4cf94af660515a80,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,37,mainnet
1593657670,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xfcc41c4614bd464ba28ad96f93aadaa7ba6c8680-rage-10377380,0,0xfcc41c4614bd464ba28ad96f93aadaa7ba6c8680,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,34,mainnet
1597175645,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xfcc41c4614bd464ba28ad96f93aadaa7ba6c8680-rage-10640659,0,0xfcc41c4614bd464ba28ad96f93aadaa7ba6c8680,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,35,mainnet
1579756457,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xff5f549ca771e86f3fe5e67d4f528c829add0ad3-rage-9335941,0,0xff5f549ca771e86f3fe5e67d4f528c829add0ad3,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,99,mainnet
1565992300,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xff7040a65dd36b9da95b05ef8e1eeea222f6c5fe-rage-8364022,0,0xff7040a65dd36b9da95b05ef8e1eeea222f6c5fe,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,15,mainnet
1599234590,0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x294efa57cb8c5b0299980d8f1ee5f373bd44a66d-rage-10795782,0,0x294efa57cb8c5b0299980d8f1ee5f373bd44a66d,0x4570b4faf71e23942b8b9f934b47ccedf7540162,450,mainnet
1588036451,0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88-rage-9957963,0,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,0x4570b4faf71e23942b8b9f934b47ccedf7540162,1534,mainnet
1598046148,0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0xee2874287aa8ef0a9401a6166ad081e391abbbb9-rage-10706060,0,0xee2874287aa8ef0a9401a6166ad081e391abbbb9,0x4570b4faf71e23942b8b9f934b47ccedf7540162,1000,mainnet
1580069921,0x48c2f0a379f8cc93b1be3775964e242adebfd8dc-member-0x41c3fa96942d19043450ec963eb4df44336d8035-rage-9359611,0,0x41c3fa96942d19043450ec963eb4df44336d8035,0x48c2f0a379f8cc93b1be3775964e242adebfd8dc,10,mainnet
1590651007,0x513838f426c3ace6c4930ae74617d2c5c584b648-member-0x5ed4ad9266b259dd0201cac0e8bc98f93d354f74-rage-10152881,0,0x5ed4ad9266b259dd0201cac0e8bc98f93d354f74,0x513838f426c3ace6c4930ae74617d2c5c584b648,1,mainnet
1583529328,0x56e0840c1b86886a743cc8fb696bc9d45f867bfc-member-0x5a2c31ca6bcb4e594e4a5555399ecba82ba797f9-rage-9620062,0,0x5a2c31ca6bcb4e594e4a5555399ecba82ba797f9,0x56e0840c1b86886a743cc8fb696bc9d45f867bfc,999990,mainnet
1583436274,0x6680c3fd10d6449bb0a7617d7bbdc122dd417788-member-0x50984bae99f19f86eb730450c2fae3f047be8161-rage-9613063,0,0x50984bae99f19f86eb730450c2fae3f047be8161,0x6680c3fd10d6449bb0a7617d7bbdc122dd417788,10,mainnet
1583437809,0x6680c3fd10d6449bb0a7617d7bbdc122dd417788-member-0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88-rage-9613172,0,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,0x6680c3fd10d6449bb0a7617d7bbdc122dd417788,1,mainnet
1585446108,0x67b67c5b7384d6c1cdad1ed988b49183f4c59740-member-0x67168517c1d0835147e2bd66e40a602e9fb9cbd9-rage-9763548,0,0x67168517c1d0835147e2bd66e40a602e9fb9cbd9,0x67b67c5b7384d6c1cdad1ed988b49183f4c59740,101,mainnet
1591330019,0x67b67c5b7384d6c1cdad1ed988b49183f4c59740-member-0x7625b563f1cc26780be4d89903cb2ff48acdda28-rage-10203490,0,0x7625b563f1cc26780be4d89903cb2ff48acdda28,0x67b67c5b7384d6c1cdad1ed988b49183f4c59740,99,mainnet
1597361061,0x6c9b4f1bdddd7704a26a5caf5242e88501dc5f0b-member-0x98d539ae90481e921fd9fb826500f2af06337555-rage-10654599,0,0x98d539ae90481e921fd9fb826500f2af06337555,0x6c9b4f1bdddd7704a26a5caf5242e88501dc5f0b,1,mainnet
1600310297,0x6c9b4f1bdddd7704a26a5caf5242e88501dc5f0b-member-0xbb268b5778bf54ab715ee3c79d1da065574b38b1-rage-10876995,0,0xbb268b5778bf54ab715ee3c79d1da065574b38b1,0x6c9b4f1bdddd7704a26a5caf5242e88501dc5f0b,1,mainnet
1601578642,0x6c9b4f1bdddd7704a26a5caf5242e88501dc5f0b-member-0xd3e9d60e4e4de615124d5239219f32946d10151d-rage-10971934,0,0xd3e9d60e4e4de615124d5239219f32946d10151d,0x6c9b4f1bdddd7704a26a5caf5242e88501dc5f0b,1,mainnet
1580228039,0x96c8c63352d416378040a31ab8a231dd8104da58-member-0xd3e9d60e4e4de615124d5239219f32946d10151d-rage-9371524,0,0xd3e9d60e4e4de615124d5239219f32946d10151d,0x96c8c63352d416378040a31ab8a231dd8104da58,13,mainnet
1594807459,0xa8fc468da0417f71393523393bd7d57450143a62-member-0x010afb8548a5d1a3a3d62f58ca0a5a1329974206-rage-10463468,0,0x010afb8548a5d1a3a3d62f58ca0a5a1329974206,0xa8fc468da0417f71393523393bd7d57450143a62,10,mainnet
1599473893,0xa9ade79ab198a579772dd5e310ea28643e4a4421-member-0x010afb8548a5d1a3a3d62f58ca0a5a1329974206-rage-10813906,0,0x010afb8548a5d1a3a3d62f58ca0a5a1329974206,0xa9ade79ab198a579772dd5e310ea28643e4a4421,10,mainnet
1599299437,0xa9ade79ab198a579772dd5e310ea28643e4a4421-member-0x1b1ed39a036760443cff92b71b83cbe93be8770d-rage-10800677,0,0x1b1ed39a036760443cff92b71b83cbe93be8770d,0xa9ade79ab198a579772dd5e310ea28643e4a4421,6,mainnet
1597977791,0xa9ade79ab198a579772dd5e310ea28643e4a4421-member-0x1c5eb68630ccd90c3152fb9dee3a1c2a7201631d-rage-10700965,0,0x1c5eb68630ccd90c3152fb9dee3a1c2a7201631d,0xa9ade79ab198a579772dd5e310ea28643e4a4421,5,mainnet
1599480411,0xa9ade79ab198a579772dd5e310ea28643e4a4421-member-0x1edac88fdb328fe7cf2a1c4b3410634c7ab247d1-rage-10814419,0,0x1edac88fdb328fe7cf2a1c4b3410634c7ab247d1,0xa9ade79ab198a579772dd5e310ea28643e4a4421,50,mainnet
1599332555,0xa9ade79ab198a579772dd5e310ea28643e4a4421-member-0x512e07a093aaa20ba288392eadf03838c7a4e522-rage-10803213,0,0x512e07a093aaa20ba288392eadf03838c7a4e522,0xa9ade79ab198a579772dd5e310ea28643e4a4421,10,mainnet
1599490728,0xa9ade79ab198a579772dd5e310ea28643e4a4421-member-0x5adb8209b5276a23426994298fe9900644f57924-rage-10815232,0,0x5adb8209b5276a23426994298fe9900644f57924,0xa9ade79ab198a579772dd5e310ea28643e4a4421,1,mainnet
1587507726,0xa9ade79ab198a579772dd5e310ea28643e4a4421-member-0x5d0b243a5501effa8aea9e00885d9878cb4fc9c6-rage-9918481,0,0x5d0b243a5501effa8aea9e00885d9878cb4fc9c6,0xa9ade79ab198a579772dd5e310ea28643e4a4421,4,mainnet
1587997335,0xa9ade79ab198a579772dd5e310ea28643e4a4421-member-0x5d0b243a5501effa8aea9e00885d9878cb4fc9c6-rage-9955024,0,0x5d0b243a5501effa8aea9e00885d9878cb4fc9c6,0xa9ade79ab198a579772dd5e310ea28643e4a4421,1,mainnet
1596611461,0xa9ade79ab198a579772dd5e310ea28643e4a4421-member-0x6c1e53eb055d1e4b5ab1ecb0e44d1f513ca53082-rage-10598341,0,0x6c1e53eb055d1e4b5ab1ecb0e44d1f513ca53082,0xa9ade79ab198a579772dd5e310ea28643e4a4421,5,mainnet
1595798739,0xa9ade79ab198a579772dd5e310ea28643e4a4421-member-0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88-rage-10537501,0,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,0xa9ade79ab198a579772dd5e310ea28643e4a4421,2,mainnet
1586973462,0xa9ade79ab198a579772dd5e310ea28643e4a4421-member-0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88-rage-9878486,0,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,0xa9ade79ab198a579772dd5e310ea28643e4a4421,2,mainnet
1587945515,0xa9ade79ab198a579772dd5e310ea28643e4a4421-member-0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88-rage-9951180,0,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,0xa9ade79ab198a579772dd5e310ea28643e4a4421,1,mainnet
1596122113,0xa9ade79ab198a579772dd5e310ea28643e4a4421-member-0x8a6ad6dd70acba5f90acbfd094ea930099b48071-rage-10561677,0,0x8a6ad6dd70acba5f90acbfd094ea930099b48071,0xa9ade79ab198a579772dd5e310ea28643e4a4421,5,mainnet
1586738829,0xa9ade79ab198a579772dd5e310ea28643e4a4421-member-0x983110309620d911731ac0932219af06091b6744-rage-9860851,0,0x983110309620d911731ac0932219af06091b6744,0xa9ade79ab198a579772dd5e310ea28643e4a4421,13,mainnet
1599449883,0xa9ade79ab198a579772dd5e310ea28643e4a4421-member-0xc2f82a1f287b5b5aebff7c19e83e0a16cf3bd041-rage-10812109,0,0xc2f82a1f287b5b5aebff7c19e83e0a16cf3bd041,0xa9ade79ab198a579772dd5e310ea28643e4a4421,5,mainnet
1600997670,0xa9ade79ab198a579772dd5e310ea28643e4a4421-member-0xcf88fa6ee6d111b04be9b06ef6fad6bd6691b88c-rage-10928870,0,0xcf88fa6ee6d111b04be9b06ef6fad6bd6691b88c,0xa9ade79ab198a579772dd5e310ea28643e4a4421,1,mainnet
1597956613,0xa9ade79ab198a579772dd5e310ea28643e4a4421-member-0xd26a3f686d43f2a62ba9eae2ff77e9f516d945b9-rage-10699352,0,0xd26a3f686d43f2a62ba9eae2ff77e9f516d945b9,0xa9ade79ab198a579772dd5e310ea28643e4a4421,5,mainnet
1599330747,0xa9ade79ab198a579772dd5e310ea28643e4a4421-member-0xd3e9d60e4e4de615124d5239219f32946d10151d-rage-10803066,0,0xd3e9d60e4e4de615124d5239219f32946d10151d,0xa9ade79ab198a579772dd5e310ea28643e4a4421,10,mainnet
1580733903,0xa9ade79ab198a579772dd5e310ea28643e4a4421-member-0xd3e9d60e4e4de615124d5239219f32946d10151d-rage-9409662,0,0xd3e9d60e4e4de615124d5239219f32946d10151d,0xa9ade79ab198a579772dd5e310ea28643e4a4421,18,mainnet
1581534367,0xa9ade79ab198a579772dd5e310ea28643e4a4421-member-0xd3e9d60e4e4de615124d5239219f32946d10151d-rage-9469976,0,0xd3e9d60e4e4de615124d5239219f32946d10151d,0xa9ade79ab198a579772dd5e310ea28643e4a4421,2,mainnet
1582221372,0xa9ade79ab198a579772dd5e310ea28643e4a4421-member-0xd3e9d60e4e4de615124d5239219f32946d10151d-rage-9521578,0,0xd3e9d60e4e4de615124d5239219f32946d10151d,0xa9ade79ab198a579772dd5e310ea28643e4a4421,4,mainnet
1582221541,0xa9ade79ab198a579772dd5e310ea28643e4a4421-member-0xd3e9d60e4e4de615124d5239219f32946d10151d-rage-9521599,0,0xd3e9d60e4e4de615124d5239219f32946d10151d,0xa9ade79ab198a579772dd5e310ea28643e4a4421,1,mainnet
1583276706,0xa9ade79ab198a579772dd5e310ea28643e4a4421-member-0xd3e9d60e4e4de615124d5239219f32946d10151d-rage-9601074,0,0xd3e9d60e4e4de615124d5239219f32946d10151d,0xa9ade79ab198a579772dd5e310ea28643e4a4421,100,mainnet
1583276741,0xa9ade79ab198a579772dd5e310ea28643e4a4421-member-0xd3e9d60e4e4de615124d5239219f32946d10151d-rage-9601080,0,0xd3e9d60e4e4de615124d5239219f32946d10151d,0xa9ade79ab198a579772dd5e310ea28643e4a4421,4,mainnet
1583758634,0xa9ade79ab198a579772dd5e310ea28643e4a4421-member-0xd3e9d60e4e4de615124d5239219f32946d10151d-rage-9637343,0,0xd3e9d60e4e4de615124d5239219f32946d10151d,0xa9ade79ab198a579772dd5e310ea28643e4a4421,120,mainnet
1585147003,0xa9ade79ab198a579772dd5e310ea28643e4a4421-member-0xe6be2096dbe9560cfb01b45804514d075d6585bc-rage-9741040,0,0xe6be2096dbe9560cfb01b45804514d075d6585bc,0xa9ade79ab198a579772dd5e310ea28643e4a4421,4,mainnet
1584393985,0xa9ade79ab198a579772dd5e310ea28643e4a4421-member-0xed83a6d734627d1229e08db5e7b8c0687d2ae3d3-rage-9685000,0,0xed83a6d734627d1229e08db5e7b8c0687d2ae3d3,0xa9ade79ab198a579772dd5e310ea28643e4a4421,17,mainnet
