boostedAt,closingAt,createdAt,executedAt,executionState,expiresInQueueAt,id,preBoostedAt,proposer,stage,stakesAgainst,stakesFor,totalRepWhenCreated,totalRepWhenExecuted,votesAgainst,votesFor,winningOutcome,dao,queuedVoteRequiredPercentage,network
1558108036.0,1558453652,1558018687,1558453652.0,BoostedTimeOut,1560610687,0x98a7eb4c1a15e5e39a1cdb6ac96a9ff4e94ed70df8d23fd71a5c50803daaa4db,1558021623.0,0xa15ca74e65bf72730811abf95163e89ad9b9dff6,Executed,150000000000000000000,700000000000000000000,29765094865892946080039,29765094865892946080039,0,1011462487187008324864,Pass,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,50,mainnet
,1584736950,1584732562,1584736950.0,QueueBarCrossed,1585337362,0x98c9668ecd443dad6837d588a97ce42a4920bff8910d6d0732c94014e0dda125,,0x7f2a1ef39ea0d470b5669ce105a13c5b3bd8cd31,Executed,1000000000000000000,0,444026000000000000000000,444026000000000000000000,0,248608000000000000000000,Pass,0x15344ecdc2c4edfcb092e284d93c20f0529fd8a6,50,mainnet
,1599765477,1599756626,1599765477.0,QueueTimeOut,1599758426,0x98cffb4c9328bdb9a80a1cecf4d0ac9655b43321253a8b7ea0ce5b70acb3e69d,,0xd377b7a9e76fc735ad1a579254ac7dd35f8978dc,ExpiredInQueue,0,0,2005000000000000000000,2005000000000000000000,0,0,Fail,0x606c92b7151a89f0584d823f16d90ebd2c38b1b5,50,mainnet
1567093942.0,1567353149,1566935478,1567353149.0,BoostedTimeOut,1568663478,0x98e969f60a4adc3aa08bc1bb886991d29366b0794bf5f75fedeb0d331189ba86,1567005752.0,0x986761d3e0b7ea7e32860444410c524af59b9fae,Executed,150000000000000000000,1101000000000000000000,210420694962027361600000,210420694962027361600000,0,17832891927470080000000,Pass,0x440583455bcd85ab2bd429c015d3aabcae135f0a,50,mainnet
1601547606.0,1602152406,1601446203,1602152406.0,BoostedTimeOut,1605334203,0x9908df52a3ccd6b296eb8de949510e8359e9abb08ee7182fba416054722a0396,1601461192.0,0x91323447dd945d0efebd0eb4d9dad7c8478a40bd,Executed,250000000000000000000,1000000000000000000000,1361143839760375897190262,1361143839760375897190262,0,294043440501095373103385,Pass,0x519b70055af55a007110b4ff99b0ea33071c720a,50,mainnet
,1581017260,1580997768,1581017260.0,QueueBarCrossed,1581602568,0x9910c6abaafa289240a62debac8d7c2ab95fad84e6b87b32d45d3afa6f81307c,,0x7f2a1ef39ea0d470b5669ce105a13c5b3bd8cd31,Executed,50000000000,0,1869781704019999990530,1869781704019999990530,0,1253118704019999992790,Pass,0xbe1a98d3452f6da6e0984589e545d4fc25af7526,50,mainnet
,1592258060,1592100249,1592258060.0,QueueBarCrossed,1592705049,0x9919a77748edbdfb6c5dc54a66af6604f68c4e22751e506f3198f24f33ba941e,,0x05a1ff0a32bc24265bcb39499d0c5d9a6cb2011c,Executed,50000000000000000000,0,5090000000000000000000,5090000000000000000000,0,3000000000000000000000,Pass,0x90dfc35e747ffcf9631ce75348f99632528e1704,50,mainnet
,1568045516,1568013708,1568045516.0,QueueBarCrossed,1568618508,0x99457daab899b56e0c5c8cb379c238ef2cd292f230a3e9c78d4b19c0f35e5292,,0x7f2a1ef39ea0d470b5669ce105a13c5b3bd8cd31,Executed,50000000000,0,909696704020000000000,909696704020000000000,0,537363704020000000000,Pass,0xbe1a98d3452f6da6e0984589e545d4fc25af7526,50,mainnet
1580161615.0,1580507228,1580050119,1580507228.0,BoostedTimeOut,1582642119,0x994bb1299be9a27e2346922a9784e632fed37362dc27e73e268ba0c69ccdcbbf,1580075203.0,0xb64850fe701fb64667b6cc762aa2c12f2e02193c,Executed,150000000000000000000,200000000000000000000,900000000000000000000,900000000000000000000,0,200000000000000000000,Pass,0xe8e1d0f1783b22ff409deb14fa5acc9cce2a3d15,50,mainnet
1574163332.0,1574422533,1573776598,1574422533.0,BoostedTimeOut,1574381398,0x99506e6fb142b18979682a88c557e224e83ac5026a1f7ab199fc121bc149352e,1573990081.0,0xd377b7a9e76fc735ad1a579254ac7dd35f8978dc,Executed,50000000000000000000,423000000000000000000,13911000000000000000000,13911000000000000000000,0,2361000000000000000000,Pass,0x0b93ba560283350d4216f29dc57e15df38d0eace,51,mainnet
1563962702.0,1564308310,1563847622,1564308310.0,BoostedTimeOut,1566439622,0x9957cfa0c6241dbc116b098ebb094da38d1c2e612d5a0bc652726ba3d4e1ebc6,1563871720.0,0xbc8dafeaca658ae0857c80d8aa6de4d487577c63,Executed,150000000000000000000,1000000000000000000000,37274338698301131056029,37274338698301131056029,0,1485953236074873102040,Pass,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,50,mainnet
1582512896.0,1582858513,1580553127,1582858513.0,BoostedTimeOut,1583145127,0x99b9f8614802133bf60baf9ddbce88a9797e1777f111e0b0ad989762937a6a35,1582426493.0,0xebe7e47e89129382d0837f067ed51d318c891307,Executed,150000000000000000000,1200000000000000000000,900000000000000000000,900000000000000000000,0,100000000000000000000,Pass,0xe8e1d0f1783b22ff409deb14fa5acc9cce2a3d15,50,mainnet
1564131751.0,1564477358,1563909714,1564477358.0,BoostedTimeOut,1566501714,0x99bd760cbc14dcc7e8761c65bb5375184d9aba3928d5d1994f29288b0e21ff00,1564045331.0,0x2666bb2fb3dec1966f21fca64284642e245196ba,Executed,150000000000000000000,900000000000000000000,37208580288438271024607,37208580288438271024607,0,814287258149183196713,Pass,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,50,mainnet
1590662279.0,1590791898,1590449798,1590791898.0,BoostedTimeOut,1591054598,0x99c218ac1b547d80a7143366030714f030b2281d56d60a352569b8969e9b79ad,1590619075.0,0x411691da47a5802f2b4891d9e12095804173ae10,Executed,1000000000000000000,2000000000000000000,7000000000000000000000,7000000000000000000000,0,1000000000000000000000,Pass,0x339af3ed17192edec40123d4e3239e20e2ccfead,50,mainnet
1571871973.0,1572217590,1571785253,1572217590.0,BoostedTimeOut,1574377253,0x99e009680458d787c21d7eb1e2b4a46fc9dee96727b91e96a9a59fe3ac7a5d73,1571785552.0,0x9a94ac82b17e67f7dff81912de68eb74ca20e6c3,Executed,150000000000000000000,1500000000000000000000,46202058891117283487482,46202058891117283487482,0,2767268172266211770145,Pass,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,50,mainnet
1556878930.0,1557225673,1556227057,1557225673.0,BoostedTimeOut,1558819057,0x9a162c206483f54333c8af72c0bd3f95af2a9497df45daab394c921e346137ca,1556789047.0,0x7688660055967db4d0b68d4e0cc3a43b2a5f044b,Executed,150000000000000000000,972000000000000000000,26276001574480508343075,26276001574480508343075,0,2760450311906385674357,Pass,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,50,mainnet
,1586030860,1586020358,1586030860.0,PreBoostedBarCrossed,1588612358,0x9a5258f279833f8d9b7c38b7e49dc9524b80daebf0a36710742d8a5b1587a792,1586022720.0,0xd67dfceab6587e655322b804547b9b450b2f78ac,Executed,150000000000000000000,160000000000000000000,21500000000000000000000,21500000000000000000000,0,20100000000000000000000,Pass,0x44d55a8492a90640dc6af013657eaf1ac5bc9548,50,mainnet
1567293870.0,1567639471,1566673711,1567639471.0,BoostedTimeOut,1569265711,0x9a8e1e033ebf04909a9748ae637d9e0db910d1bfd2bb2df03a6e9e7a2f1b2fc5,1567143199.0,0xa8c10bb33d996fbe0f47aae7e19306f424371ed3,Executed,150000000000000000000,200000000000000000000,600000000000000000000,600000000000000000000,0,200000000000000000000,Pass,0xe8e1d0f1783b22ff409deb14fa5acc9cce2a3d15,50,mainnet
1586802406.0,1587637559,1586710522,1587637559.0,BoostedTimeOut,1590598522,0x9aab0f1d8021c6f2c4952f7b48749da7ae5bb0f8a624a821bc465ddb8c2248e0,1586715993.0,0x3c87b4c34abdb615bd405458982e1a2076d24111,Executed,250000000000000000000,1543780000000000001137,975778752045715678272164,975778752045715678272164,75607096553807264332306,237416451378861442626018,Pass,0x519b70055af55a007110b4ff99b0ea33071c720a,50,mainnet
1590564674.0,1590910324,1590477928,1590910324.0,BoostedTimeOut,1593069928,0x9aafa72bcc023f3ea4307de116e69d02726f7472520bb6427c2a36b03a6219cb,1590478272.0,0xf5913759b449fae8900d61f7116d451d200c60f7,Executed,150000000000000000000,160000000000000000000,838259999999999994316,838259999999999994316,0,100000000000000000000,Pass,0xee7fa430a7e513d3df962ed0c0e285bc6f87fc24,50,mainnet
1590954041.0,1591558866,1589864312,1591558866.0,BoostedTimeOut,1593752312,0x9b01ef98f6ffc0da5136c18973cdcf81c48116009e2616cd977d5d46f6aeefbf,1590867626.0,0x385352b1a151c5cd36c8ef61b4504db8a8dcfdcc,Executed,250000000000000000000,450000000000000000000,1054003998401348427611562,1054003998401348427611562,0,22989785653066327793252,Pass,0x519b70055af55a007110b4ff99b0ea33071c720a,50,mainnet
,1584035742,1584034927,1584035742.0,QueueBarCrossed,1584639727,0x9b2f9f11afd481027564430baf78ffff4953e38335e6a34d23c4b78c0320deba,,0x7f2a1ef39ea0d470b5669ce105a13c5b3bd8cd31,Executed,1000000000000000000,0,444026000000000000000000,444026000000000000000000,0,257719000000000000000000,Pass,0x15344ecdc2c4edfcb092e284d93c20f0529fd8a6,50,mainnet
1606208758.0,1606338386,1606164442,1606338386.0,BoostedTimeOut,1606769242,0x9b38bcfd8ab90aed314ced4be15bff24509653af2b7850d65a19bb836dc4b646,1606165543.0,0x441428454b614d2bb2782165ef1cee53da79dd93,Executed,50000000000000000000,200000000000000000000,1410804232274055942864151,1410804232274055942864151,0,8297178455276343705600,Pass,0x519b70055af55a007110b4ff99b0ea33071c720a,50,mainnet
,1579814586,1579806158,1579814586.0,QueueBarCrossed,1580410958,0x9b43682d22c5e57c5b33ae89a99f1baa39c95c49b3495b5d3349a9495e209199,,0xcaa9c1251dfdad81f4175edbd09ba9d9131aca77,Executed,50000000000,0,1731736704019999994152,1731736704019999994152,0,1095208704019999999752,Pass,0xbe1a98d3452f6da6e0984589e545d4fc25af7526,50,mainnet
1593064774.0,1593194402,1592933300,1593194402.0,BoostedTimeOut,1593538100,0x9b448396002477e5d625636e4b097a756e4063a6444b3d6c18b39d2b6e56dd09,1593021574.0,0x639749b7b08aee65039c21d8a411103c6cebebf0,Executed,1000000000000000000,2000000000000000000,497435000000000000000000,497435000000000000000000,0,173505000000000000000000,Pass,0x15344ecdc2c4edfcb092e284d93c20f0529fd8a6,50,mainnet
1562328717.0,1562587930,1561822172,1562587930.0,BoostedTimeOut,1562426972,0x9b6396c96301db6ab550c470398754ff28ab822febe1bee400f71ce032c3699f,1562069497.0,0xf3b1b6e83be4d55695f1d30ac3d307d9d5ca98ff,Executed,50000000000000000000,320000000000000000000,140721466233785877587809,140721466233785877587809,0,653390040298920627909,Pass,0x6bee9b81e434f7afce72a43a4016719315069539,50,mainnet
1573810414.0,1574163443,1573521177,1574163443.0,BoostedTimeOut,1576113177,0x9b6c3396500480612240596e7f483569247d7a5ae7c296be9b579d182bb5923e,1573680312.0,0xb1e9911d68679cca27054095a8b863cd3dc0bcbc,Executed,150000000000000000000,1300000000000000000000,48699604912622874362846,48699604912622874362846,579673416192245353454,1683866437849755637561,Pass,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,50,mainnet
1599670913.0,1599802572,1599623580,1599802572.0,BoostedTimeOut,1600228380,0x9b992f6afd7287714e21bb1becae1a0b8fa723e8e2e1d0093c91df171108e37b,1599623627.0,0xb1b7586656116d546033e3baff69bfcd6592225e,Executed,1000000000000000000,2000000000000000000,533274000000000000000000,533274000000000000000000,0,105140000000000000000000,Pass,0x15344ecdc2c4edfcb092e284d93c20f0529fd8a6,50,mainnet
1557050660.0,1557419386,1555614629,1557419386.0,BoostedTimeOut,1558206629,0x9b9e1025eb86e4015e6b9622db8cc7b17262d547df4f5ef2553375a9714ad86a,1556920874.0,0x6ac0a885ed84f4a2d062c60fb7daaf504fc8c47f,Executed,150000000000000000000,1045000000000000000000,26483780961016395372954,26483780961016395372954,0,2028263046423115372954,Pass,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,50,mainnet
,1575377108,1574772271,1575377108.0,QueueTimeOut,1575377071,0x9ba5c77fc6bc3544fae959e3dbce81bfa9127c2e8654738ce0f80316bfa77ea3,,0xf5913759b449fae8900d61f7116d451d200c60f7,ExpiredInQueue,50000000000000000000,0,102010000000000000000000,102010000000000000000000,0,0,Fail,0x13ea4b5bbc5563b683473412eb525c520a65ce4e,50,mainnet
1583359342.0,1583656923,1583178069,1583656923.0,BoostedTimeOut,1584387669,0x9ba742825e040765f246b98da5885430723b0cc8305737d0fdf0ae46feb7b6e9,1583272918.0,0x7f2a1ef39ea0d470b5669ce105a13c5b3bd8cd31,Executed,50000000000000000000,372000000000000000000,4166810662463479100000,4166810662463479100000,0,1241084000000000000000,Pass,0x8990e11b69403ea53ef2b32434bbd7dbf84b5234,50,mainnet
,1576432469,1576430632,1576432469.0,QueueBarCrossed,1579022632,0x9bbeafe1c8462f00ec306dee912e4495b55204d51ca475a8c172e232792277b7,,0x80ad4dbb3ee70dfbb9a7ad7fb923bac2619b6fd2,Executed,150000000000000000000,0,1000102000000000000000000,1000102000000000000000000,0,1000102000000000000000000,Pass,0xcfd897b2a166b27b2544be53764fb77e74b200a3,50,mainnet
1570724222.0,1570983427,1570637039,1570983427.0,BoostedTimeOut,1572365039,0x9bd36162983e07f863355406d369451eebaea8243027e975a3ac8d2e2495991a,1570637811.0,0x0ee3a5ae8aa8909d1759cd909d15a646ba94a025,Executed,150000000000000000000,1400000000000000000000,226745285933339828840662,226745285933339828840662,0,15072766132813147240662,Pass,0x440583455bcd85ab2bd429c015d3aabcae135f0a,50,mainnet
,1610319612,1606431612,,None,1610319612,0x9c398b4d4a7e7d61cbdb2346ea3e7a7f13818804299c03be9b90d4e545b9e287,1606431910.0,0x08eec580ad41e9994599bad7d2a74a9874a2852c,Queued,1750000000000000000000,2000000000000000000000,1412576461191736008500048,,0,2287000000000000000000,Pass,0x519b70055af55a007110b4ff99b0ea33071c720a,50,mainnet
1564859512.0,1565464320,1564614271,1565464320.0,BoostedTimeOut,1568502271,0x9c5e2ea7878c3e721f431b77d7e5eda45baed3164a2da0e660d21deb5cbb95c3,1564760645.0,0xa15ca74e65bf72730811abf95163e89ad9b9dff6,Executed,250000000000000000000,401000000000000000000,909391350469957355600886,909391350469957355600886,0,191665703109722285671314,Pass,0x519b70055af55a007110b4ff99b0ea33071c720a,50,mainnet
1587934754.0,1588280393,1585595354,1588280393.0,BoostedTimeOut,1588187354,0x9c6c32e3db9a43af6fbefcadd0b4beaed1d236dc1ddd91ffd7e49d3b4f33ff1a,1587848323.0,0xdf290293c4a4d6ebe38fd7085d7721041f927e0a,Executed,150000000000000000000,1450000000000000000000,5548544000000000000000,5548544000000000000000,0,737472000000000000000,Pass,0xafdd1eb2511cd891acf2bff82dabf47e0c914d24,50,mainnet
,1560267771,1560209378,1560267771.0,QueueBarCrossed,1560814178,0x9ca3460e29281d557cc6575d21642fdc77673bd81ede28a87cd0f067968e1f44,,0x3e4dfe3dc66ccf4f8f604902e17cb3aa86d09d05,Executed,50000000000,0,299995728890200000000,299995728890200000000,0,199995728890200000000,Pass,0xbe1a98d3452f6da6e0984589e545d4fc25af7526,50,mainnet
,1593708574,1589820560,1593708574.0,QueueTimeOut,1593708560,0x9cc1b4ff9d115f9e8fe4b49b5ecb84949708b462c4894d12404abb073d05d10f,1593628671.0,0x451429568bde4f5c1c0b86b0af5b957b82240ced,ExpiredInQueue,5302080000000000040927,12950000000000000000000,1054358728949934135956293,1054358728949934135956293,69155659373932031044825,126408798592677623782008,Pass,0x519b70055af55a007110b4ff99b0ea33071c720a,50,mainnet
1600714339.0,1601319157,1600627826,1601319157.0,BoostedTimeOut,1604515826,0x9cc7b0dcf4a57987e6e2a526dc020942572214c3cc9bfd0db24b75f4fb38e9d5,1600627930.0,0xabd238fa6b6042438fbd22e7d398199080b4224c,Executed,250000000000000000000,4500000000000000000000,1266350348132215542622745,1266350348132215542622745,0,140808010734447399849711,Pass,0x519b70055af55a007110b4ff99b0ea33071c720a,50,mainnet
1601709533.0,1601839151,1601666114,1601839151.0,BoostedTimeOut,1602270914,0x9cc969609e0cbabdee362b4bbdebbc3dcf2b72ed113bf5335e0a776b39780918,1601666325.0,0xa15ca74e65bf72730811abf95163e89ad9b9dff6,Executed,50000000000000000000,51000000000000000000,5495241038786560000000,5495241038786560000000,0,658611918786560000000,Pass,0xafdd1eb2511cd891acf2bff82dabf47e0c914d24,50,mainnet
,1562230687,1555570974,1562230687.0,QueueTimeOut,1558162974,0x9cfd6520387817f97435749197acbba72c788d646391be2c2c920029179b4168,,0xa1b02d8c67b0fdcf4e379855868deb470e169cfb,ExpiredInQueue,150000000000000000000,0,26472314865016395372954,26472314865016395372954,777116640000000000000,0,Fail,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,50,mainnet
1592263316.0,1592868126,1592000632,1592868126.0,BoostedTimeOut,1595888632,0x9cfe36e760678bf7e79e22f8b42bcd9d1584b96d219055975bb6513d996a7d9d,1592176875.0,0x952d13d6f71b4a1399bbac77f07e4ca1ba48d22e,Executed,250000000000000000000,1000000000000000000000,1216815903025588419457508,1216815903025588419457508,0,186594817714634041956528,Pass,0x519b70055af55a007110b4ff99b0ea33071c720a,50,mainnet
1594508173.0,1595112983,1594214275,1595112983.0,BoostedTimeOut,1598102275,0x9d3988d7948b1a8e0b80525c43e1f9214ac463d8a8f669f8925b63e5df22ae5b,1594421763.0,0x7e72cfd9a36517435dc1ca7f9451eccbc973111e,Executed,250000000000000000000,2246000000000000000000,1228092413980059221435027,1228092413980059221435027,0,214439234145375389602736,Pass,0x519b70055af55a007110b4ff99b0ea33071c720a,50,mainnet
1565959242.0,1566578004,1565811481,1566578004.0,BoostedTimeOut,1569699481,0x9d602bed6d02a9eee38ac00b36b1aeefb532f9a4a22efed5b3cc1f0f223a9f3c,1565872841.0,0x730fd267ef60b27615324b94bf0bc7ed15d52718,Executed,250000000000000000000,1000000000000000000000,937189600574968753239053,937189600574968753239053,0,133613053040655530624542,Pass,0x519b70055af55a007110b4ff99b0ea33071c720a,50,mainnet
,1588177177,1585460705,1588177177.0,QueueTimeOut,1588052705,0x9d80fa9a28e641da150aadf1a362134c67fa30668aa397d25eeba363628acc03,,0xa15ca74e65bf72730811abf95163e89ad9b9dff6,ExpiredInQueue,150000000000000000000,0,5801600000000000000000,5764800000000000000000,0,883200000000000000000,Pass,0xafdd1eb2511cd891acf2bff82dabf47e0c914d24,50,mainnet
1558343675.0,1558689292,1558205583,1558689292.0,BoostedTimeOut,1560797583,0x9da21802ef6636402d793d907d5e7818dd14ea355e78361f69660d5c12015e32,1558257270.0,0xbf5cbde7fdf0b5fa09ce61e50ad46632a09312e9,Executed,150000000000000000000,500000000000000000000,29682914752449650481972,29682914752449650481972,0,1725001486179180512557,Pass,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,50,mainnet
1588065424.0,1588411044,1587596397,1588411044.0,BoostedTimeOut,1590188397,0x9df6ed8048486e26ba8bc7bda74729f77d92dc41f95029f27c45ccd861da8030,1587970321.0,0x7f4e69857f28069a281c7a7e4b8223d16d6e6d42,Executed,150000000000000000000,1151000000000000000000,292160000000000000000,292160000000000000000,0,100000000000000000000,Pass,0xee7fa430a7e513d3df962ed0c0e285bc6f87fc24,50,mainnet
1583251173.0,1583674581,1583164032,1583674581.0,BoostedTimeOut,1584892032,0x9dfd719eacc5ee7a553567d987ef060844394057bd7ff6d0f9aeacc0da8398c6,1583164761.0,0x7724c19b5ac3230b8b74457291a5f1c2e09496b1,Executed,150000000000000000000,1201000000000000000000,249219194548601520194262,249219194548601520194262,0,17221933570658847278419,Pass,0x440583455bcd85ab2bd429c015d3aabcae135f0a,50,mainnet
1596921284.0,1597526093,1596737893,1597526093.0,BoostedTimeOut,1600625893,0x9e1b34c14f5e1f7a8ee252e5cc9d545c05f60a96c32352f3680ebc0b122db0be,1596834881.0,0x3111327edd38890c3fe564afd96b4c73e8101747,Executed,250000000000000000000,432000000000000000000,1261328161115251736243427,1261328161115251736243427,0,75472680297885759885427,Pass,0x519b70055af55a007110b4ff99b0ea33071c720a,50,mainnet
,1564765636,1564580171,1564765636.0,QueueBarCrossed,1565184971,0x9e47bb38e7f9ef828631903dfcfce81913e38a8f50cf5c0a701939fb52de80ac,,0x7f2a1ef39ea0d470b5669ce105a13c5b3bd8cd31,Executed,50000000000,0,715867809000000000000,715867809000000000000,0,441157809000000000000,Pass,0xbe1a98d3452f6da6e0984589e545d4fc25af7526,50,mainnet
,1584738213,1584732550,1584738213.0,QueueBarCrossed,1585337350,0x9e6e96ce3d5d3686e2bd018dff8f8c4b3318450d8f3f7aeb86964af1191d3975,,0x7f2a1ef39ea0d470b5669ce105a13c5b3bd8cd31,Executed,1000000000000000000,0,444026000000000000000000,444026000000000000000000,0,232559000000000000000000,Pass,0x15344ecdc2c4edfcb092e284d93c20f0529fd8a6,50,mainnet
1605844980.0,1606449789,1605745726,1606449789.0,BoostedTimeOut,1609633726,0x9e7c8a804975d7ab189a1a429b6ca1e229c7268a5e75fcba3c16369ca03825b3,1605758579.0,0xa493f3adf76560092088a61e9e314a08d0b1b2b8,Executed,250000000000000000000,800000000000000000000,1409609992935559942864151,1409609992935559942864151,0,113554120795483251424208,Pass,0x519b70055af55a007110b4ff99b0ea33071c720a,50,mainnet
1567186893.0,1567532528,1567021186,1567532528.0,BoostedTimeOut,1569613186,0x9eb182876d5917a20c0f4fdfc37c67d7bd7b65d3a2f529edbbd434ba3810b708,1567092570.0,0x79d3544bbe7821f2be4bd745d3df1f14ed211c30,Executed,150000000000000000000,450070000000000000007,41098865534591366890780,41098865534591366890780,0,2392976633141114697280,Pass,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,50,mainnet
,1588177177,1585510714,1588177177.0,QueueTimeOut,1588102714,0x9ec517e83f55ce0056495c24cafc95bd6f8dac119765155039c4feb140947999,,0xdf290293c4a4d6ebe38fd7085d7721041f927e0a,ExpiredInQueue,150000000000000000000,0,5585344000000000000000,5585344000000000000000,0,0,Fail,0xafdd1eb2511cd891acf2bff82dabf47e0c914d24,50,mainnet
1603561138.0,1604165950,1603408874,1604165950.0,BoostedTimeOut,1607296874,0x9f0ea1924e7c4e6c99b44fd22fa859a167b705c97f8898b9b7a007df6d42341b,1603409010.0,0x583acc79585d3cb195ea8125f6f80ad459b46313,Executed,250000000000000000000,1500000000000000000000,1380013943126018820914937,1380013943126018820914937,0,161530881264076777403407,Pass,0x519b70055af55a007110b4ff99b0ea33071c720a,50,mainnet
,1579647079,1577832648,1579647079.0,QueueTimeOut,1579647048,0x9f3decb69b5e5df7a0322600046f21a993a89facc1a45d07018b12739fedae1b,,0xd87eb1b4c26d4509aca8c099c1eb9e513d053f63,ExpiredInQueue,150000000000000000000,0,11124963201810445737142,11124963201810445737142,0,881396716249214303777,Pass,0x3324b516df92e78463d8b0616dd146cf6c58b0b9,50,mainnet
1557575438.0,1557924475,1557477476,1557924475.0,BoostedTimeOut,1560069476,0x9f3f802c33a4642eac8058dab21211b8a68b207bbfb918b50ff41027e8b88243,1557478578.0,0xa1b02d8c67b0fdcf4e379855868deb470e169cfb,Executed,150000000000000000000,350000000000000000000,28966982408652342060358,28966982408652342060358,0,1185197202347499551229,Pass,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,50,mainnet
,1570288572,1570271069,1570288572.0,QueueBarCrossed,1570875869,0x9f4fbafd81baf822430a93f4e41a826430033be263c3cf23b4e2c6fd6b1df3ad,,0xcaa9c1251dfdad81f4175edbd09ba9d9131aca77,Executed,50000000000,0,1074821704020000000000,1074821704020000000000,0,595488704020000000000,Pass,0xbe1a98d3452f6da6e0984589e545d4fc25af7526,50,mainnet
1571721290.0,1572930893,1571517014,1572930893.0,BoostedTimeOut,1579293014,0x9f8b9d4d236ea5887cfba4b525051e0f7e4ce19e0d6c1cf44c105d7377fa76a8,1571517155.0,0xb0e83c2d71a991017e0116d58c5765abc57384af,Executed,500000000000000000000,5700000000000000000000,1012825306212426886614655,1012825306212426886614655,0,247839690149817916633126,Pass,0x519b70055af55a007110b4ff99b0ea33071c720a,50,mainnet
1555883176.0,1556283288,1555778943,1556283288.0,BoostedTimeOut,1558370943,0x9fa5c5c17989e9ba4fd220502df737c56535d0ab435e1016d2afe706255f4690,1555793209.0,0xfb43463c8ef17784921204487a397ef003a625cf,Executed,150000000000000000000,1000000000000000000000,26490759085761918572954,26490759085761918572954,0,2203476506368000000000,Pass,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,50,mainnet
,1574080737,1573997621,1574080737.0,QueueBarCrossed,1574602421,0x9fcc02636588c4bf466e3708aaedfa5509ef2affcc6d6d7c07ce48ff16d81156,,0x7f2a1ef39ea0d470b5669ce105a13c5b3bd8cd31,Executed,50000000000,0,1294076704019999999005,1294076704019999999005,0,683863704020000000000,Pass,0xbe1a98d3452f6da6e0984589e545d4fc25af7526,50,mainnet
1561824265.0,1562169895,1561722768,1562169895.0,BoostedTimeOut,1564314768,0x9fe40631ef7f2c3b40e8abbd769bd951c5bc1c74b3164541ab14dbffeb9dcab7,1561737861.0,0xab787f725780f64ef2c56afa078d910a8aaa7aef,Executed,150000000000000000000,850000000000000000000,34343766730343560196807,34343766730343560196807,0,3214386852901524657164,Pass,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,50,mainnet
,1571495569,1571404132,1571495569.0,QueueBarCrossed,1572008932,0x9ffa4bfb6a1874f65140a3c9e122478832c0a9c95be45b763f8df83d2370e673,,0x7f2a1ef39ea0d470b5669ce105a13c5b3bd8cd31,Executed,50000000000,0,1085071704020000000000,1085071704020000000000,0,606488704020000000000,Pass,0xbe1a98d3452f6da6e0984589e545d4fc25af7526,50,mainnet
,1564866217,1564866001,1564866217.0,QueueBarCrossed,1570050001,0xa005b54119ead729f7d36346112eb608dd693438938b131d89fd326fff5672e2,,0xa15ca74e65bf72730811abf95163e89ad9b9dff6,Executed,500000000000000000000,0,100000000000000000000,100000000000000000000,0,100000000000000000000,Pass,0xe8e1d0f1783b22ff409deb14fa5acc9cce2a3d15,50,mainnet
1564389631.0,1565599270,1564216676,1565599270.0,BoostedTimeOut,1571992676,0xa0225277f6b1f3b4f0bedc3e4d92ed8f3ba53e5847813123f09d378ea8cdd929,1564216823.0,0x84443f61efc60d10da9f9a2398980cd5748394bb,Executed,500000000000000000000,2216080000000000000000,920551885445023280370387,920551885445023280370387,0,194722206553849028973005,Pass,0x519b70055af55a007110b4ff99b0ea33071c720a,50,mainnet
,1605986684,1605295461,1605986684.0,QueueTimeOut,1605900261,0xa0247beefe75e8f4d2a0c8aeef7e83f736bd7f4897052efb0f099ce54a1f1558,1605900259.0,0x526cb50eb8f78f6c2a7537716ea7ce537aa0a329,ExpiredInQueue,50000000000000000000,56000000000000000000,17644085270285290039063,17644085270285290039063,0,1715710270285290039063,Pass,0x0b93ba560283350d4216f29dc57e15df38d0eace,51,mainnet
,1579289956,1579287279,1579289956.0,PreBoostedBarCrossed,1581879279,0xa0492e8972c0f37a655cf7d25bd885aee9bf8d096d16c89e4b77e2ff3b4dd123,1579288662.0,0xa15ca74e65bf72730811abf95163e89ad9b9dff6,Executed,150000000000000000000,160000000000000000000,700000000000000000000,700000000000000000000,0,500000000000000000000,Pass,0x39757e7cdb7022c3829195d57b29428d79593c9d,50,mainnet
