createdAt,didRagequit,exists,id,loot,memberAddress,molochAddress,shares,network
1558892305,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x2586e4b30c581ee20af694495dbcf98daecde75e,,0x2586e4b30c581ee20af694495dbcf98daecde75e,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,500,mainnet
1552962735,False,False,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x2625f1c0bc50b2f663bea454ccb7398fe3e7a9ae,,0x2625f1c0bc50b2f663bea454ccb7398fe3e7a9ae,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0,mainnet
1561069591,False,False,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x26885a15e186dc884a193c257ee6f15a90fd8d7a,,0x26885a15e186dc884a193c257ee6f15a90fd8d7a,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0,mainnet
1564681186,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x2895730bd3725084c91a07f25786baac644851a2,,0x2895730bd3725084c91a07f25786baac644851a2,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,mainnet
1558874997,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x28ab95385e1a576fe15c70c4850dcdc6b10a5f6d,,0x28ab95385e1a576fe15c70c4850dcdc6b10a5f6d,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,100,mainnet
1558926826,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x29983374cbb8253a114df5f38ec3f171f95bb8c7,,0x29983374cbb8253a114df5f38ec3f171f95bb8c7,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,100,mainnet
1568673019,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x2af4125c8fe208a349ef78d3cb980308ab1ed34f,,0x2af4125c8fe208a349ef78d3cb980308ab1ed34f,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,50,mainnet
1558754076,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x2b0f6fd62dcec4e997bb08f20a731cb36a8e3042,,0x2b0f6fd62dcec4e997bb08f20a731cb36a8e3042,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,100,mainnet
1563437503,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x3274e22d86cc21778df15836833e147b1894d3e4,,0x3274e22d86cc21778df15836833e147b1894d3e4,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,72,mainnet
1552081900,False,False,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x37385081870ef47e055410fefd582e2a95d2960b,,0x37385081870ef47e055410fefd582e2a95d2960b,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0,mainnet
1561138671,False,False,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x38d4d579f130b62b3cfa75871cf833f3ef2380f8,,0x38d4d579f130b62b3cfa75871cf833f3ef2380f8,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0,mainnet
1573148353,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x3ec2cd742b0538c7eb68e4d9c943fc68519ca4d5,,0x3ec2cd742b0538c7eb68e4d9c943fc68519ca4d5,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,mainnet
1553478822,False,False,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x422b469a2fbf23b78d994cd20bf813662d1159f5,,0x422b469a2fbf23b78d994cd20bf813662d1159f5,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0,mainnet
1553479046,False,False,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x44cad9af73c8175009f06fbde856efba453a40e0,,0x44cad9af73c8175009f06fbde856efba453a40e0,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0,mainnet
1560585738,False,False,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x48f15f4873aba373cb544c50919cafa7384a2187,,0x48f15f4873aba373cb544c50919cafa7384a2187,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0,mainnet
1592000771,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x4cdc4f412355f296c2cf261210cc9274404e442b,,0x4cdc4f412355f296c2cf261210cc9274404e442b,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,mainnet
1564646533,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x4d3caed8a1cf048c18280a8320608fc7d59c3ee3,,0x4d3caed8a1cf048c18280a8320608fc7d59c3ee3,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,mainnet
1560827643,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x4f8eeaba7e19fd67673306f2dc9fb809150de173,,0x4f8eeaba7e19fd67673306f2dc9fb809150de173,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,100,mainnet
1558823179,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x50b132becbcf8344b5d902abfb011bfc95a25942,,0x50b132becbcf8344b5d902abfb011bfc95a25942,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,100,mainnet
1550131297,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x512e07a093aaa20ba288392eadf03838c7a4e522,,0x512e07a093aaa20ba288392eadf03838c7a4e522,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,mainnet
1561086851,False,False,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x5320ad1a8aa3304064e1c523eb7c41cc38cf1be5,,0x5320ad1a8aa3304064e1c523eb7c41cc38cf1be5,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0,mainnet
1558857746,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x53daa790311c435a8957c6b4ec1855357923e729,,0x53daa790311c435a8957c6b4ec1855357923e729,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,100,mainnet
1576189602,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x54bfb3a5e2e5999b9e2fd63def9750ca667adc5b,,0x54bfb3a5e2e5999b9e2fd63def9750ca667adc5b,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,mainnet
1555043933,False,False,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x59a5493513ba2378ed57ae5ecfb8a027e9d80365,,0x59a5493513ba2378ed57ae5ecfb8a027e9d80365,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0,mainnet
1556420123,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x5a9e792143bf2708b4765c144451dca54f559a19,,0x5a9e792143bf2708b4765c144451dca54f559a19,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,35,mainnet
1579127296,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x5b93ff82faaf241c15997ea3975419dddd8362c5,,0x5b93ff82faaf241c15997ea3975419dddd8362c5,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,mainnet
1553478875,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x5bb3e1774923b75ecb804e2559149bbd2a39a414,,0x5bb3e1774923b75ecb804e2559149bbd2a39a414,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,100,mainnet
1559773599,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x5e682cb9b6dc4b0fd299908672839556485e992b,,0x5e682cb9b6dc4b0fd299908672839556485e992b,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,100,mainnet
1567221605,False,False,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x60623112855dfed72b48ed472e84d3b12aba0eef,,0x60623112855dfed72b48ed472e84d3b12aba0eef,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0,mainnet
1561121406,False,False,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x62df6557e5fbafb4bcdce70b0e3222e7d73a89b6,,0x62df6557e5fbafb4bcdce70b0e3222e7d73a89b6,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0,mainnet
1559410674,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x66666630b6260170d05365521a9ac2c3702bc0d0,,0x66666630b6260170d05365521a9ac2c3702bc0d0,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,100,mainnet
1569018602,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x68085e7f88e90fa9247489c83fab30b177ebccb3,,0x68085e7f88e90fa9247489c83fab30b177ebccb3,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,mainnet
1564197591,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x68429ea70a7a1d196f24be2e7fb05ed94166e9a3,,0x68429ea70a7a1d196f24be2e7fb05ed94166e9a3,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,100,mainnet
1553627494,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x6b6398c9838d92a779b52f8cf3d91a6586fccb7f,,0x6b6398c9838d92a779b52f8cf3d91a6586fccb7f,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,100,mainnet
1557976426,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x74d5e6d53fcb220a195bfbdb2ae04607454eb81b,,0x74d5e6d53fcb220a195bfbdb2ae04607454eb81b,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,100,mainnet
1579974107,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x75a10a9d761d77642466fde9abd10e29b2e310ee,,0x75a10a9d761d77642466fde9abd10e29b2e310ee,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,mainnet
1593659672,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x7a09a4b3da2d3957929972ec739178a1834d85d5,,0x7a09a4b3da2d3957929972ec739178a1834d85d5,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,mainnet
1576206967,False,False,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x7a446c7fda67e5e8705ad90f2da52fc018280731,,0x7a446c7fda67e5e8705ad90f2da52fc018280731,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0,mainnet
1553189139,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x7b3e509c78faee4c589d3d07ea0c8929aa2835e3,,0x7b3e509c78faee4c589d3d07ea0c8929aa2835e3,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,mainnet
1551497125,False,False,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x7f4c4b0f51c17e72248b2bcef176e7649c187e7b,,0x7f4c4b0f51c17e72248b2bcef176e7649c187e7b,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0,mainnet
1576448753,False,False,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x818ff73a5d881c27a945be944973156c01141232,,0x818ff73a5d881c27a945be944973156c01141232,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0,mainnet
1561346042,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x865595dbb0099ea9caedbdc35ad2498fd91caca5,,0x865595dbb0099ea9caedbdc35ad2498fd91caca5,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,mainnet
1564630788,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,mainnet
1553478778,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x89e12f054526b985188b946063ddc874a62fed45,,0x89e12f054526b985188b946063ddc874a62fed45,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,100,mainnet
1559808112,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x8b00191a7a3349ceffe90d2414fe0833fde0368e,,0x8b00191a7a3349ceffe90d2414fe0833fde0368e,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,mainnet
1559790846,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x8c0c78e6e81510b96fe34483c05ee203a1f0457b,,0x8c0c78e6e81510b96fe34483c05ee203a1f0457b,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,100,mainnet
1558944105,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x8c8a0427059ec0598fca6974d1684ace4b0f376d,,0x8c8a0427059ec0598fca6974d1684ace4b0f376d,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,100,mainnet
1553825527,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x91dbd5e72b1331447a40932bf16d140cf4638324,,0x91dbd5e72b1331447a40932bf16d140cf4638324,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,mainnet
1557657781,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1,,0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,100,mainnet
1581874709,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x9ac9c636404c8d46d9eb966d7179983ba5a3941a,,0x9ac9c636404c8d46d9eb966d7179983ba5a3941a,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,mainnet
1558736789,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xa619a7c8f89a6338756a428b710bbcd7a094d140,,0xa619a7c8f89a6338756a428b710bbcd7a094d140,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,100,mainnet
1552081773,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xa98bb5cedc8ad73583f0783e48a8522d55c666e3,,0xa98bb5cedc8ad73583f0783e48a8522d55c666e3,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,100,mainnet
1551497110,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xabbd0c374f54edc4392c9ff45db9b65e91bc2678,,0xabbd0c374f54edc4392c9ff45db9b65e91bc2678,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,100,mainnet
1560603017,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xac4361f56c82ed59d533d45129f407015d84702a,,0xac4361f56c82ed59d533d45129f407015d84702a,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,100,mainnet
1560810384,False,False,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xac9ba72fb61aa7c31a95df0a8b6eba6f41ef875e,,0xac9ba72fb61aa7c31a95df0a8b6eba6f41ef875e,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0,mainnet
1558909544,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xae0ed27010f2c4b9fc63ca359290bf5c0f883ad2,,0xae0ed27010f2c4b9fc63ca359290bf5c0f883ad2,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,100,mainnet
1552963063,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xae5fb390e5c4fa1962e39e98dbfb0ed8055ed7a9,,0xae5fb390e5c4fa1962e39e98dbfb0ed8055ed7a9,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,100,mainnet
1563454793,False,False,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xb5064a1ec1b2cb2292e24c8e398c3fc1efe43955,,0xb5064a1ec1b2cb2292e24c8e398c3fc1efe43955,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0,mainnet
1559099622,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xbaf2d86e1224b5fc9121495fe2b55a273d6f2bae,,0xbaf2d86e1224b5fc9121495fe2b55a273d6f2bae,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,mainnet
1560983178,False,False,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xbc64bde4c3b70147c47c16dd9277a6aaef7e0f02,,0xbc64bde4c3b70147c47c16dd9277a6aaef7e0f02,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0,mainnet
1564698616,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xbcede714283f348ebb3e5cbaf8a947cab3c8be8d,,0xbcede714283f348ebb3e5cbaf8a947cab3c8be8d,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,mainnet
1567048828,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xbd9f96663e07a83ff18915c9074d9dc04d8e64c9,,0xbd9f96663e07a83ff18915c9074d9dc04d8e64c9,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,mainnet
1561104139,False,False,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xbf42b21338236126d83618cf51570c2ae8ca6d6d,,0xbf42b21338236126d83618cf51570c2ae8ca6d6d,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0,mainnet
1567186834,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xc746a92f997333841adf686253eb77441d9868f4,,0xc746a92f997333841adf686253eb77441d9868f4,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,100,mainnet
1557674210,False,False,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xc82a6220398714f74e2d929309f4c5b1d4f7b0f6,,0xc82a6220398714f74e2d929309f4c5b1d4f7b0f6,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0,mainnet
1553478933,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xcc04c8eff1c7049f948c12dd5286a56114228657,,0xcc04c8eff1c7049f948c12dd5286a56114228657,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,mainnet
1552962907,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xcd16cbda54af2556ebb6df4fbfd178e63c33fd89,,0xcd16cbda54af2556ebb6df4fbfd178e63c33fd89,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,mainnet
1583931065,False,False,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xd03f3e6c1b7272aa1f2336c1856a74d759fd0a6a,,0xd03f3e6c1b7272aa1f2336c1856a74d759fd0a6a,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0,mainnet
1564611958,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xd26a3f686d43f2a62ba9eae2ff77e9f516d945b9,,0xd26a3f686d43f2a62ba9eae2ff77e9f516d945b9,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,15,mainnet
1579887574,False,False,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xd714dd60e22bbb1cbafd0e40de5cfa7bbdd3f3c8,,0xd714dd60e22bbb1cbafd0e40de5cfa7bbdd3f3c8,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0,mainnet
1552081745,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xdcf220450fa8dfaef1246a805142b9aa284d412e,,0xdcf220450fa8dfaef1246a805142b9aa284d412e,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,mainnet
1580371381,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xdd4c48c0b24039969fc16d1cdf626eab821d3384,,0xdd4c48c0b24039969fc16d1cdf626eab821d3384,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,5,mainnet
1558788607,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xdf95439916bc1a4eabc3df006665dd31b424e174,,0xdf95439916bc1a4eabc3df006665dd31b424e174,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,100,mainnet
1551921870,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xe84c0c01d76c169e9c92b6e666b52e4f4b6e5300,,0xe84c0c01d76c169e9c92b6e666b52e4f4b6e5300,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,100,mainnet
1558771329,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xe8e4a1d6bff7a3b8904eedd3feb6e7927736c055,,0xe8e4a1d6bff7a3b8904eedd3feb6e7927736c055,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,100,mainnet
1561432465,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xeb38597267b8b6f9cdfcf6466ad9384e95271efc,,0xeb38597267b8b6f9cdfcf6466ad9384e95271efc,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,mainnet
1560862245,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xebac3108c58bd4dd48a8110b7750480cea7bc3fb,,0xebac3108c58bd4dd48a8110b7750480cea7bc3fb,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,25,mainnet
1551824952,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xecd11858a4bcc35a51084ebe672beace01142fca,,0xecd11858a4bcc35a51084ebe672beace01142fca,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,mainnet
1558840428,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xed94c5ca5f764687f8555e32ed191a959bb50fd5,,0xed94c5ca5f764687f8555e32ed191a959bb50fd5,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,100,mainnet
1551600774,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xf754eee52ae08568201c56f51ba985638edae1c4,,0xf754eee52ae08568201c56f51ba985638edae1c4,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,mainnet
1580354078,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xfa90ef7c88f6de7c837b52cf4cf94af660515a80,,0xfa90ef7c88f6de7c837b52cf4cf94af660515a80,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,mainnet
1553479230,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xfaae12e4166e499666e94da41b174aa669a7d79e,,0xfaae12e4166e499666e94da41b174aa669a7d79e,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,100,mainnet
1591776125,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xfcc41c4614bd464ba28ad96f93aadaa7ba6c8680,,0xfcc41c4614bd464ba28ad96f93aadaa7ba6c8680,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,mainnet
1551824970,False,True,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xff5f549ca771e86f3fe5e67d4f528c829add0ad3,,0xff5f549ca771e86f3fe5e67d4f528c829add0ad3,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,mainnet
1565925604,False,False,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0xff7040a65dd36b9da95b05ef8e1eeea222f6c5fe,,0xff7040a65dd36b9da95b05ef8e1eeea222f6c5fe,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0,mainnet
1582372570,False,True,0x210aa04057418ee6e571921bd02183430f8292eb-member-0x6f25865e0cd6aa0eaed6d7117b8bc6c848deed77,,0x6f25865e0cd6aa0eaed6d7117b8bc6c848deed77,0x210aa04057418ee6e571921bd02183430f8292eb,1,mainnet
1581523074,False,True,0x22274338be63f4f3e01d51f23fc50be138ee0cae-member-0x37d4a3fd83cc3e2df7386a3b1107ea0bc21558fb,,0x37d4a3fd83cc3e2df7386a3b1107ea0bc21558fb,0x22274338be63f4f3e01d51f23fc50be138ee0cae,1,mainnet
1573409362,False,True,0x23bfa86f33660a5135dac82bf3804c153b1ab72f-member-0xf6c50d8ed476ad036fddbc1877e4af90f0282295,,0xf6c50d8ed476ad036fddbc1877e4af90f0282295,0x23bfa86f33660a5135dac82bf3804c153b1ab72f,1,mainnet
1580116269,False,True,0x24f13448d8e068f8388aecd4652e184135ac831c-member-0x66268791b55e1f5fa585d990326519f101407257,,0x66268791b55e1f5fa585d990326519f101407257,0x24f13448d8e068f8388aecd4652e184135ac831c,1,mainnet
1591733720,False,True,0x265989a4a7ce6f025db1618667495aa51c5121e9-member-0x3f603a18bed7cc5ceefdc83ff1ce0cf5b3764e2e,50,0x3f603a18bed7cc5ceefdc83ff1ce0cf5b3764e2e,0x265989a4a7ce6f025db1618667495aa51c5121e9,6,mainnet
1592117805,False,True,0x265989a4a7ce6f025db1618667495aa51c5121e9-member-0x6ea7f4ae1d88e6be27a600fc161d883f5461f2a9,0,0x6ea7f4ae1d88e6be27a600fc161d883f5461f2a9,0x265989a4a7ce6f025db1618667495aa51c5121e9,1,mainnet
1581919488,False,True,0x288f70137c4057550f2952468a68d1d223019073-member-0x0530b049eebbb433de580f6358150574c7fb0346,,0x0530b049eebbb433de580f6358150574c7fb0346,0x288f70137c4057550f2952468a68d1d223019073,1,mainnet
1592788812,False,True,0x29f9340ff5c9d8f8b4760cd1429312a68f044e9a-member-0x1c0aa8ccd568d90d61659f060d1bfb1e6f855a20,,0x1c0aa8ccd568d90d61659f060d1bfb1e6f855a20,0x29f9340ff5c9d8f8b4760cd1429312a68f044e9a,1,mainnet
1594575114,False,True,0x2b0881c43467bb590a7339ff7afe494807f5f914-member-0xa5c3a513645a9a00cb561fed40438e9dfe0d6a69,0,0xa5c3a513645a9a00cb561fed40438e9dfe0d6a69,0x2b0881c43467bb590a7339ff7afe494807f5f914,1,mainnet
1576530900,False,True,0x2f2f18904ed01112a5d3c51f6f393d893ba7d6a7-member-0xda93c8286c47990e922406016f7eeddbe41d9702,,0xda93c8286c47990e922406016f7eeddbe41d9702,0x2f2f18904ed01112a5d3c51f6f393d893ba7d6a7,1,mainnet
1574121720,False,True,0x2fad8cd84c6d3e668dd56601bbb7ac0fda4f5e68-member-0xbaf6e57a3940898fd21076b139d4ab231dcbbc5f,,0xbaf6e57a3940898fd21076b139d4ab231dcbbc5f,0x2fad8cd84c6d3e668dd56601bbb7ac0fda4f5e68,1,mainnet
